1000 2000 100
291 657 8352 4
292 657 59671 2
202 315 48833 2
291 631 36393 2
292 631 379279 1
291 618 55810 2
292 618 309396 1
328 702 75743 2
329 702 177038 1
328 357 90355 2
329 357 258899 1
314 664 245235 9
373 669 34587 1
240 620 174051 1
307 665 7187 1
308 665 216080 1
252 280 123238 2
240 615 45864 1
181 286 159211 4
311 412 205227 2
160 279 16360 2
430 448 289239 2
230 328 51209 2
259 628 7383 2
234 272 965 2
234 548 96092 2
240 670 360054 4
174 624 47326 2
214 291 2615 4
231 269 16138 2
373 670 676164 1
207 702 4446 2
330 651 29904 4
307 646 33501 10
378 664 735167 2
244 664 150622 2
244 285 6589 2
278 295 13601 2
373 646 608876 2
274 428 12548 4
249 529 8227 1
236 526 229001 1
233 526 82234 1
253 516 15653 1
256 509 90392 1
177 678 230570 6
136 501 6508 2
132 468 272 2
119 408 106674 2
107 408 59226 2
197 708 22723 2
183 718 71686 2
216 516 119868 1
283 492 373088 1
278 492 41847 5
218 340 18695 1
152 285 4841 4
230 597 7015 1
240 280 37144 4
317 755 37120 1
359 412 66072 1
228 394 55161 1
145 317 69493 1
272 680 191694 2
410 646 59954 2
334 646 18649 2
371 597 72092 2
295 434 20702 2
195 393 33538 2
203 759 68060 2
261 703 145282 2
508 654 386574 1
351 671 407139 1
371 643 517537 4
304 573 250764 3
275 458 148282 2
233 357 72423 1
131 670 6712 1
207 585 69677 1
404 652 194021 1
251 395 76272 1
232 413 58756 1
199 705 483624 3
634 658 985865 1
368 653 36913 1
124 382 3275 6
124 315 102374 2
378 654 317538 2
174 496 41642 1
142 448 130539 2
402 700 28604 2
273 646 277038 1
102 169 16320 1
211 261 91321 1
411 432 82303 1
119 260 23374 2
256 680 390463 1
304 304 190568 2
250 252 45663 1
260 688 226533 1
