1000 2000 50
381 580 62605 1
164 355 47306 4
224 237 68428 1
88 263 19130 1
225 532 305549 1
86 532 2997 1
189 627 196549 4
169 629 126693 3
213 477 47901 3
150 243 597 2
111 213 7792 1
79 408 74906 2
162 382 63829 2
116 549 80218 2
161 310 20998 1
142 423 105732 1
127 397 96341 2
147 388 38890 4
247 681 221066 1
241 475 193268 3
164 655 74816 2
164 288 2125 2
154 288 1590 1
241 342 227911 2
146 505 10686 4
143 309 15865 2
130 160 9219 2
172 172 24804 1
203 302 53801 2
261 641 52398 4
168 233 76925 2
361 557 127474 2
137 615 12737 4
135 415 23863 1
152 580 10322 2
87 425 65678 2
162 510 32344 2
126 510 41174 2
159 414 46290 2
139 599 214305 6
138 597 63406 2
151 413 19165 2
181 391 59967 2
151 391 89716 4
151 367 35520 5
151 274 120012 2
181 252 30231 2
151 252 59977 4
105 394 9758 2
132 351 2868 1
