1000 2000 150
274 653 10482 2
381 666 139722 4
348 652 504403 2
341 653 130973 2
174 657 7385 2
308 653 17903 1
307 653 40017 1
281 622 78299 2
248 622 202893 2
277 653 641959 4
352 481 29471 2
224 653 137221 2
313 691 756691 3
188 398 2396 2
296 360 5772 2
273 732 535664 1
252 398 47197 2
252 314 1927 6
272 466 109704 4
272 333 83491 6
369 383 14487 2
134 285 9519 16
367 652 157207 2
187 285 21473 2
158 613 266451 2
438 465 395963 2
438 467 108551 2
252 448 6835 2
331 633 659752 2
321 633 64468 3
166 205 66625 2
312 602 530332 2
275 658 331509 2
276 658 19984 2
314 657 283644 2
315 742 411481 2
314 742 391208 2
181 291 137195 2
248 671 116438 2
331 671 81725 2
306 373 254213 2
346 666 163209 1
280 642 6446 1
114 556 60737 2
127 175 22952 3
129 275 2077 1
197 372 97740 1
127 235 22510 1
160 658 19218 1
127 370 39599 1
142 370 71097 2
131 401 25743 2
172 361 136284 6
188 559 38380 6
160 552 138828 2
112 351 99166 2
161 524 60215 2
155 484 212857 2
155 155 27236 2
192 585 159555 4
125 797 125113 4
140 522 13144 2
158 519 122517 4
217 432 206482 2
130 657 47381 4
123 574 23767 6
129 573 13540 2
286 428 23538 1
131 514 23244 2
131 508 82608 2
131 498 11928 2
97 401 113143 2
239 428 10465 1
143 569 4622 2
156 551 169197 2
138 601 220499 4
154 551 20995 2
122 551 37301 4
121 551 25254 4
155 554 58565 2
181 636 155032 2
154 553 138726 2
173 681 271381 2
174 681 1218 2
168 575 851 2
168 189 2447 4
168 571 237664 2
167 571 86195 2
167 189 34897 2
181 571 58459 2
181 189 94368 2
188 578 48404 2
188 189 29120 2
183 573 22219 2
183 189 9835 6
179 189 33765 2
179 541 43487 2
185 571 13534 2
185 189 22721 2
183 578 776 2
184 571 8129 2
184 189 88193 4
184 576 18984 2
183 571 145230 2
182 581 34749 2
182 189 66951 2
167 681 57408 2
171 684 4246 2
169 676 17538 2
171 681 8194 2
170 681 99406 4
169 681 423524 4
169 678 3664 2
173 683 145340 2
176 679 2805 2
141 434 5107 2
145 459 9392 2
168 586 26469 2
179 546 267902 2
181 267 11609 1
110 278 2510 2
218 247 24770 1
167 262 14441 3
266 339 89128 1
164 311 6869 1
274 339 1775 1
164 402 1398 1
108 343 29288 3
108 337 20220 2
108 264 56791 3
108 312 24494 3
108 298 6282 3
427 705 469810 2
325 675 324270 1
466 674 310656 3
327 671 485115 1
415 674 399025 2
203 260 92190 2
259 546 213556 2
159 547 233255 2
386 669 77167 1
158 422 21679 1
323 517 289692 1
290 353 29402 1
311 588 18947 1
311 688 31095 2
339 505 215402 1
314 338 1138 3
314 688 338332 3
255 688 122881 2
