500 1000 100
65 257 8726 2
65 254 9833 2
65 249 13297 2
48 200 30970 2
119 214 38654 1
71 284 13743 2
78 275 14447 2
69 300 7044 4
77 275 11203 2
61 275 2032 4
60 275 3225 4
90 318 33498 2
77 276 17545 2
86 340 8527 2
87 340 51149 2
84 287 41256 2
84 94 107 4
84 285 22109 2
83 285 10401 2
83 94 165 2
90 285 22348 2
90 94 5813 2
94 289 71300 2
94 94 14137 2
91 94 2200 8
89 94 18436 2
89 270 3971 2
92 285 40840 4
92 94 7849 6
91 289 61347 2
92 288 16697 2
91 285 64949 2
91 290 60645 2
83 340 92753 2
85 342 19178 2
84 338 66919 2
85 340 26959 6
84 340 3929 4
84 339 71193 2
86 341 38471 2
70 217 2427 2
72 229 40597 2
84 293 43079 2
89 273 6787 2
90 133 29405 1
55 139 3806 2
109 123 8103 1
83 131 18167 3
133 169 22962 1
82 155 21267 5
137 169 47839 1
82 201 9013 1
54 171 10751 3
54 168 3441 2
54 132 8478 3
54 156 221 3
54 149 3252 3
213 352 60111 2
162 337 19122 1
233 337 116714 3
163 335 15266 1
207 337 41056 2
101 130 3604 2
129 273 45234 2
79 273 604 2
193 334 6976 1
79 211 22825 4
161 258 7958 1
145 176 67588 1
155 294 39664 1
155 344 15711 2
169 252 118231 1
157 169 4632 3
157 344 64795 3
127 344 1939 2
233 317 187288 2
85 187 8911 1
184 320 3291 1
185 320 33333 1
111 314 11742 1
40 212 6870 2
147 315 64700 2
110 290 3648 1
80 136 1122 8
148 176 412 2
146 249 52317 2
104 142 23805 2
90 286 8968 2
121 242 285 2
184 260 150945 1
113 300 16188 3
115 218 20236 4
210 420 36412 4
163 420 17352 4
137 284 136910 2
205 239 25205 1
159 185 8171 1
118 231 6 1
116 146 14547 1
241 330 84105 2
