1000 2000 150
153 187 30697 5
153 184 5472 2
137 810 42721 1
170 170 5040 1
111 474 32717 2
94 474 14613 2
119 524 31597 2
209 317 42031 1
180 424 12535 8
81 144 5720 1
213 652 137754 1
86 652 90958 1
148 335 17846 6
126 237 9636 3
197 410 57106 1
117 441 90111 2
115 570 23219 2
91 377 4023 1
116 409 7805 2
137 559 14440 6
215 244 87335 2
183 417 38145 4
104 327 5533 2
152 629 16047 3
151 629 791 4
151 366 24931 6
115 426 67214 2
111 462 121685 2
111 427 18081 2
92 399 8664 2
114 334 41494 2
197 401 80014 1
109 451 84783 6
108 451 53204 6
106 451 94257 2
125 188 3620 2
111 188 31974 1
182 371 101506 6
158 273 25331 2
271 465 18572 2
235 271 60487 2
191 271 50083 2
230 516 34815 4
205 531 3773 8
155 386 6300 1
249 328 111935 5
155 253 31208 2
155 356 60108 4
229 617 92484 2
229 616 303944 2
167 312 32427 2
190 426 23834 1
218 454 314142 1
246 303 114772 1
138 371 117287 2
284 371 37778 1
371 388 105941 1
371 454 353703 1
166 306 21024 2
218 403 204110 1
164 559 219828 2
89 379 56886 1
405 680 5878 1
325 735 99333 1
172 174 87565 6
217 341 82257 1
154 329 20455 2
101 477 67381 1
212 393 10863 2
139 558 138020 3
335 736 53707 1
435 511 464300 1
204 511 196485 1
191 413 148264 1
182 191 11582 1
199 362 64210 1
159 260 35881 2
139 528 155709 1
182 372 21190 1
471 598 88349 1
255 652 224116 1
269 331 234272 1
170 307 3531 1
338 655 671985 1
171 335 18139 8
134 577 199677 1
253 359 10447 1
209 419 109583 1
156 418 206517 1
129 256 3190 2
255 650 56631 1
253 293 74295 1
146 435 78372 9
280 435 416205 1
343 371 300269 1
218 317 14416 1
158 419 50124 3
179 303 17853 1
263 320 173841 1
97 392 21449 1
244 651 78192 1
214 357 55699 2
242 672 196022 2
320 671 280995 2
152 255 3735 1
132 390 47512 1
160 262 27903 1
141 583 47312 2
192 287 123220 3
211 305 29699 1
129 415 35169 2
129 396 23806 4
129 363 21656 8
129 296 42407 2
101 515 98698 6
136 442 41172 8
161 380 16193 3
159 331 16002 4
202 325 45388 2
150 322 45022 3
181 312 10869 2
182 312 151611 3
163 259 43568 2
148 591 207886 2
119 442 19535 2
202 439 183873 2
93 414 24727 2
130 411 94986 2
136 409 4082 4
130 407 59832 4
161 331 2022 3
161 271 37993 3
160 544 248704 2
144 544 166058 4
144 517 53348 2
141 517 23308 2
222 466 2845 2
127 461 5363 2
161 276 21573 2
135 266 1776 6
158 569 245378 4
201 501 17908 1
100 296 30420 2
90 377 32778 2
315 585 318122 2
268 644 18842 1
148 295 126560 1
132 435 122517 6
253 398 57745 2
160 395 100657 8
