500 1000 100
110 290 3648 1
80 136 1122 8
148 176 412 2
146 249 52317 2
104 142 23805 2
90 286 8968 2
121 242 285 2
184 260 150945 1
113 300 16188 3
115 218 20236 4
210 420 36412 4
163 420 17352 4
137 284 136910 2
205 239 25205 1
159 185 8171 1
118 231 6 1
116 146 14547 1
241 330 84105 2
135 152 4715 2
85 326 14019 1
120 195 30068 1
138 213 8786 2
55 90 14059 1
64 159 3293 2
81 187 1702 2
81 175 11992 1
60 162 22509 1
94 312 75241 1
110 173 22239 1
116 261 9393 1
109 261 102135 1
120 324 11693 1
104 202 3307 1
76 196 14065 6
40 213 428 1
61 186 7324 1
69 248 28433 2
69 206 3944 2
45 234 9042 2
57 220 32053 2
70 211 3668 3
101 148 478 1
106 146 16660 1
92 227 4380 4
80 141 16578 1
131 267 59748 1
84 111 620 2
117 252 17887 1
81 161 15117 3
80 95 4702 3
90 93 6068 2
90 315 15433 2
103 213 36082 1
77 308 843 2
66 85 4040 2
133 221 101003 1
87 219 10426 1
99 218 17195 2
104 132 11553 1
47 199 24173 1
104 321 8568 1
66 274 12735 4
128 165 16617 3
81 350 40050 10
65 190 428 10
166 206 20480 1
136 351 8573 1
96 206 16439 6
70 213 7064 3
112 340 2823 1
108 221 4678 2
108 220 36799 10
108 138 7887 2
222 327 110990 2
206 327 6818 2
172 327 30372 2
68 122 9992 2
143 344 130418 2
176 324 27201 1
239 335 153523 2
189 333 34426 2
156 177 56664 2
142 327 9510 1
139 333 116592 12
127 156 19481 2
72 112 3775 2
156 332 9491 8
119 332 12445 4
172 333 25611 2
189 341 94208 2
61 65 8765 8
180 324 68587 2
130 324 15291 2
130 322 75692 4
121 293 56192 4
156 333 60998 2
214 347 71398 6
180 347 180014 2
170 343 2928 4
119 162 556 2
