1000 2000 50
194 384 14844 1
96 130 1299 1
206 410 51396 1
246 339 21130 2
239 349 280578 2
151 374 6001 2
196 382 131843 1
151 382 112755 2
173 581 121409 2
159 389 110727 4
159 272 93356 2
190 370 67274 2
190 368 73338 2
196 511 86698 1
166 277 144908 2
210 268 24402 3
127 646 22629 4
142 374 128679 2
186 382 138558 2
117 397 24909 4
212 355 74212 1
179 314 78725 2
143 527 52066 4
125 355 50260 4
125 288 34502 4
79 188 10773 2
145 274 127769 2
88 346 21949 1
158 572 2356 2
222 600 59584 1
162 464 91189 1
247 564 35367 1
239 357 49827 1
272 354 298493 2
104 377 25067 2
171 218 38186 1
170 219 7159 1
134 281 111606 1
197 348 74504 2
261 526 251020 10
281 297 47726 1
571 713 226946 4
571 705 28474 4
585 705 519111 1
585 672 1384250 3
285 705 107529 2
278 670 327800 2
189 652 22096 5
233 535 32445 4
165 360 9287 2
