1000 2000 100
376 604 176744 2
342 604 163588 2
309 604 412853 2
242 604 11441 2
242 410 69715 2
335 405 56385 2
234 335 7778 2
209 288 83647 2
242 244 32907 8
220 612 147735 1
190 334 39277 2
157 334 17177 4
157 451 55133 2
152 612 14541 16
141 334 37109 1
200 414 12262 6
183 381 129220 2
159 281 125666 3
148 281 19985 3
141 187 4753 1
122 382 5926 2
148 648 10996 3
286 318 28654 1
318 352 141465 3
156 647 50282 4
164 584 86403 6
158 349 10330 2
158 351 80519 4
152 653 22073 2
152 648 65367 2
174 221 89793 3
131 376 18933 2
131 359 22658 2
123 363 70321 2
120 363 36970 2
194 395 13091 2
178 649 274639 2
153 649 57563 2
153 670 34397 1
117 294 4797 4
194 572 186523 1
193 439 31819 1
174 539 74083 2
141 242 20931 2
122 376 21919 4
74 137 354 1
124 429 2754 12
143 508 7464 2
194 402 185483 1
148 402 23556 12
134 555 13470 4
187 252 23171 2
170 486 21447 4
186 535 46867 2
191 570 82125 1
155 382 8257 14
155 282 1552 2
155 529 9445 2
536 688 154559 3
181 333 31398 3
156 443 59761 4
234 444 212439 2
154 294 1051 2
154 284 157609 1
150 390 137109 14
133 256 3742 1
130 575 106392 2
281 400 8538 1
267 348 212400 1
180 679 93152 2
219 697 7698 4
126 582 104867 2
136 480 29970 1
90 484 9415 1
262 484 124323 1
160 489 176908 4
160 164 20827 4
161 280 42514 2
207 376 201885 3
155 512 207573 1
176 512 70770 1
126 677 28542 2
209 661 154905 2
138 558 45275 2
193 641 1971 3
162 475 62956 4
162 181 45406 4
126 463 7289 16
365 565 63536 2
299 365 333677 2
365 432 30778 2
365 632 84285 6
128 460 111319 2
112 358 757 2
174 293 28193 2
152 391 4205 2
127 263 69081 2
112 298 8233 2
113 230 17685 2
216 294 3724 2
