500 1000 100
82 201 9013 1
54 171 10751 3
54 168 3441 2
54 132 8478 3
54 156 221 3
54 149 3252 3
213 352 60111 2
162 337 19122 1
233 337 116714 3
163 335 15266 1
207 337 41056 2
101 130 3604 2
129 273 45234 2
79 273 604 2
193 334 6976 1
79 211 22825 4
161 258 7958 1
145 176 67588 1
155 294 39664 1
155 344 15711 2
169 252 118231 1
157 169 4632 3
157 344 64795 3
127 344 1939 2
233 317 187288 2
85 187 8911 1
184 320 3291 1
185 320 33333 1
111 314 11742 1
40 212 6870 2
147 315 64700 2
110 290 3648 1
80 136 1122 8
148 176 412 2
146 249 52317 2
104 142 23805 2
90 286 8968 2
121 242 285 2
184 260 150945 1
113 300 16188 3
115 218 20236 4
210 420 36412 4
163 420 17352 4
137 284 136910 2
205 239 25205 1
159 185 8171 1
118 231 6 1
116 146 14547 1
241 330 84105 2
135 152 4715 2
85 326 14019 1
120 195 30068 1
138 213 8786 2
55 90 14059 1
64 159 3293 2
81 187 1702 2
81 175 11992 1
60 162 22509 1
94 312 75241 1
110 173 22239 1
116 261 9393 1
109 261 102135 1
120 324 11693 1
104 202 3307 1
76 196 14065 6
40 213 428 1
61 186 7324 1
69 248 28433 2
69 206 3944 2
45 234 9042 2
57 220 32053 2
70 211 3668 3
101 148 478 1
106 146 16660 1
92 227 4380 4
80 141 16578 1
131 267 59748 1
84 111 620 2
117 252 17887 1
81 161 15117 3
80 95 4702 3
90 93 6068 2
90 315 15433 2
103 213 36082 1
77 308 843 2
66 85 4040 2
133 221 101003 1
87 219 10426 1
99 218 17195 2
104 132 11553 1
47 199 24173 1
104 321 8568 1
66 274 12735 4
128 165 16617 3
81 350 40050 10
65 190 428 10
166 206 20480 1
136 351 8573 1
96 206 16439 6
70 213 7064 3
