500 1000 150
141 185 22318 2
167 317 16479 2
147 170 1292 2
119 156 20620 2
79 152 9469 2
94 174 35165 2
108 156 12624 2
181 294 111014 2
241 345 235369 2
234 345 5232 2
233 345 103811 2
223 345 31041 2
215 325 128357 2
135 333 5611 2
190 313 131221 2
135 335 8638 4
115 148 18394 2
135 330 12518 4
135 140 17208 6
185 330 18793 2
160 330 34171 2
160 329 164307 2
160 179 72130 2
149 227 85005 2
115 227 57696 2
87 152 242 2
181 290 43809 2
185 335 11831 8
95 341 7612 2
52 115 852 1
66 185 5976 3
85 100 5013 1
67 87 694 1
44 62 2060 1
71 186 10166 2
106 347 90085 1
43 347 45040 2
113 347 120653 1
78 211 17123 8
75 285 52234 2
104 285 76896 1
92 186 1761 2
92 152 11041 2
150 186 71768 2
76 162 12189 6
79 196 30139 4
96 232 13189 2
80 266 53659 3
82 274 39444 2
82 266 76723 2
80 150 15152 6
66 231 11077 2
64 205 35225 2
67 194 9793 2
66 190 7731 2
94 215 13074 2
94 200 5453 4
96 305 7452 1
84 168 585 2
83 168 85 2
78 277 8823 6
94 157 3872 2
95 192 6462 6
95 191 34455 4
95 215 187 4
78 215 1383 2
79 266 3636 2
121 267 28818 1
105 164 36135 2
95 156 18770 6
81 307 39901 2
85 307 29888 4
72 97 17972 3
113 282 10216 1
43 282 10454 1
99 353 95400 6
99 164 1136 4
45 95 4947 1
100 187 10223 2
100 120 3030 2
100 154 1361 2
74 220 17836 3
78 159 22027 6
106 125 48413 3
67 215 6284 2
67 219 50718 2
81 272 30433 8
84 277 19709 2
113 336 24256 1
100 221 26944 2
113 163 30391 1
116 155 1774 4
113 142 38688 1
130 201 1580 1
62 132 11652 4
70 191 27457 4
66 193 13582 2
67 190 6051 2
64 241 13052 2
152 231 56794 4
59 162 26035 2
92 155 1267 2
80 154 3664 2
89 299 6724 2
106 240 70036 2
64 123 2172 6
51 207 755 2
92 213 4787 2
51 206 9178 2
53 208 10289 2
94 188 13677 3
77 131 19404 2
101 168 702 2
70 148 22900 2
55 253 3654 2
56 257 403 2
42 92 5623 1
90 92 6 1
62 233 15758 2
78 231 29418 4
61 231 32695 2
45 231 712 2
68 152 10710 1
82 286 37464 1
45 93 1986 1
74 196 24342 6
75 87 2684 2
65 177 481 2
112 133 6834 1
60 232 44858 2
63 232 256 2
68 307 59 6
83 305 9295 2
83 307 57418 4
101 110 3993 2
48 134 6697 2
72 137 17816 3
48 181 5890 4
55 189 1351 2
59 259 15033 4
73 171 3834 6
56 106 4818 1
190 290 39120 1
82 177 36221 4
112 118 17482 1
44 131 16062 1
112 266 80365 1
43 266 23412 1
94 313 1776 4
84 314 8523 3
