500 1000 50
111 300 27761 1
81 232 7689 1
123 282 12338 1
119 178 6745 1
136 177 20243 2
52 188 12148 2
85 109 147 2
67 140 3609 1
98 174 40277 2
130 263 26028 10
140 148 48049 1
285 356 72182 4
285 352 340470 4
292 352 52471 1
292 336 137449 3
142 352 157992 2
139 335 1107 2
94 326 38510 5
116 267 79002 4
82 180 1173 2
193 327 5623 2
150 247 66904 2
113 150 40808 2
114 340 36981 2
242 342 123217 3
172 308 269 2
156 170 2142 2
182 327 46936 2
150 177 41929 2
192 313 231167 1
93 332 35241 2
139 140 22407 2
139 332 86037 4
89 128 5307 4
156 337 74164 4
139 337 56100 2
172 215 16888 2
148 325 72878 2
131 172 15826 2
98 325 33119 2
172 332 26580 4
89 143 6695 2
112 252 71768 8
186 313 154656 2
164 326 69452 2
139 182 25185 2
139 327 2590 2
140 253 5003 1
125 356 14988 2
124 155 3436 4
