500 1000 150
111 314 68443 1
40 212 1232 2
147 315 391 2
110 290 105996 1
80 136 23695 8
148 176 18055 2
146 249 17177 2
104 142 21428 2
90 286 20381 2
121 242 6115 2
184 260 59097 1
113 300 3292 3
115 218 85131 4
210 420 23370 4
163 420 206375 4
137 284 6882 2
205 239 140130 1
159 185 29675 1
118 231 26481 1
116 146 19269 1
241 330 86414 2
135 152 17008 2
85 326 23746 1
120 195 9282 1
138 213 52053 2
55 90 3508 1
64 159 2777 2
81 187 9550 2
81 175 28354 1
60 162 16249 1
94 312 5906 1
110 173 44937 1
116 261 22260 1
109 261 1391 1
120 324 16444 1
104 202 631 1
76 196 18388 6
40 213 3359 1
61 186 17650 1
69 248 33858 2
69 206 7584 2
45 234 35415 2
57 220 5340 2
70 211 5624 3
101 148 23076 1
106 146 335 1
92 227 43896 4
80 141 5049 1
131 267 8380 1
84 111 3920 2
117 252 156 1
81 161 13964 3
80 95 749 3
90 93 4531 2
90 315 3399 2
103 213 8130 1
77 308 29849 2
66 85 11178 2
133 221 48503 1
87 219 29564 1
99 218 55922 2
104 132 481 1
47 199 15754 1
104 321 47602 1
66 274 3359 4
128 165 282 3
81 350 33815 10
65 190 9995 10
166 206 49410 1
136 351 102238 1
96 206 1195 6
70 213 30486 3
112 340 26262 1
108 221 5896 2
108 220 4935 10
108 138 27203 2
222 327 28329 2
206 327 75525 2
172 327 77363 2
68 122 2178 2
143 344 12428 2
176 324 13652 1
239 335 9972 2
189 333 235349 2
156 177 28037 2
142 327 13778 1
139 333 28655 12
127 156 7410 2
72 112 1789 2
156 332 146587 8
119 332 17974 4
172 333 16009 2
189 341 92859 2
61 65 1365 8
180 324 49095 2
130 324 57522 2
130 322 11233 4
121 293 41791 4
156 333 45855 2
214 347 191822 6
180 347 2172 2
170 343 157732 4
119 162 2085 2
117 343 8494 2
189 343 113137 4
156 343 7332 2
156 160 6223 2
122 127 17028 2
186 321 16313 4
138 186 2158 2
121 186 57032 4
86 121 3354 2
169 321 184734 2
119 321 28450 6
236 321 4265 2
236 327 255501 2
92 113 12953 2
208 215 4435 8
190 208 15894 6
165 208 16622 34
96 97 22445 2
93 97 259 2
164 179 26764 4
137 165 13335 2
67 158 3704 4
59 174 13104 2
223 313 33567 1
162 313 38869 4
123 313 3064 1
120 323 1632 6
153 329 99645 2
120 140 21563 6
157 313 6101 3
107 170 2215 4
140 328 130420 4
131 328 115709 4
123 156 26347 2
187 313 101357 2
137 330 19597 2
120 330 38942 2
87 140 24529 8
153 334 87197 8
241 334 205 2
140 334 72988 1
173 327 137039 1
129 341 12732 2
153 328 16626 4
107 120 21925 2
177 223 85322 2
121 330 10257 2
