1000 2000 50
269 381 133489 2
248 317 8960 8
335 707 734284 2
193 710 203586 2
250 617 238538 2
420 607 487630 2
289 615 48075 2
286 616 44680 2
282 370 161931 2
334 635 10174 2
295 341 210881 2
238 313 2987 2
158 305 10560 2
189 348 147007 2
217 312 40729 2
362 589 26647 2
482 690 10250 2
469 690 31313 2
467 690 293843 2
447 690 68569 2
431 650 263277 2
271 666 436996 2
380 627 31373 2
271 671 40007 4
230 297 9146 2
271 661 10160 4
271 281 12807 6
371 660 349094 2
321 660 160913 2
321 658 160683 2
321 358 161137 2
299 455 43187 2
231 455 112283 2
175 304 176033 2
362 581 74063 2
371 670 246835 8
191 682 331638 2
105 230 33981 1
132 371 77338 3
171 201 28422 1
134 174 11234 1
89 125 23058 1
142 373 15566 2
213 694 52508 1
87 694 2726 2
227 694 66547 1
157 423 19424 8
150 570 66451 2
209 570 167845 1
184 373 13690 2
