500 1000 150
90 93 4531 2
90 315 3399 2
103 213 8130 1
77 308 29849 2
66 85 11178 2
133 221 48503 1
87 219 29564 1
99 218 55922 2
104 132 481 1
47 199 15754 1
104 321 47602 1
66 274 3359 4
128 165 282 3
81 350 33815 10
65 190 9995 10
166 206 49410 1
136 351 102238 1
96 206 1195 6
70 213 30486 3
112 340 26262 1
108 221 5896 2
108 220 4935 10
108 138 27203 2
222 327 28329 2
206 327 75525 2
172 327 77363 2
68 122 2178 2
143 344 12428 2
176 324 13652 1
239 335 9972 2
189 333 235349 2
156 177 28037 2
142 327 13778 1
139 333 28655 12
127 156 7410 2
72 112 1789 2
156 332 146587 8
119 332 17974 4
172 333 16009 2
189 341 92859 2
61 65 1365 8
180 324 49095 2
130 324 57522 2
130 322 11233 4
121 293 41791 4
156 333 45855 2
214 347 191822 6
180 347 2172 2
170 343 157732 4
119 162 2085 2
117 343 8494 2
189 343 113137 4
156 343 7332 2
156 160 6223 2
122 127 17028 2
186 321 16313 4
138 186 2158 2
121 186 57032 4
86 121 3354 2
169 321 184734 2
119 321 28450 6
236 321 4265 2
236 327 255501 2
92 113 12953 2
208 215 4435 8
190 208 15894 6
165 208 16622 34
96 97 22445 2
93 97 259 2
164 179 26764 4
137 165 13335 2
67 158 3704 4
59 174 13104 2
223 313 33567 1
162 313 38869 4
123 313 3064 1
120 323 1632 6
153 329 99645 2
120 140 21563 6
157 313 6101 3
107 170 2215 4
140 328 130420 4
131 328 115709 4
123 156 26347 2
187 313 101357 2
137 330 19597 2
120 330 38942 2
87 140 24529 8
153 334 87197 8
241 334 205 2
140 334 72988 1
173 327 137039 1
129 341 12732 2
153 328 16626 4
107 120 21925 2
177 223 85322 2
121 330 10257 2
111 163 14366 2
110 182 48700 2
195 214 105071 2
121 345 27003 2
198 218 86104 2
152 218 130 2
152 335 12539 2
103 177 1934 2
101 177 30045 2
97 335 844 4
157 323 68192 2
96 172 2414 2
159 322 185662 2
101 142 459 2
144 348 5311 2
136 159 6374 2
136 152 3712 2
120 136 41868 2
161 293 6306 2
152 332 151077 2
129 316 10410 2
98 324 12235 2
98 131 7076 2
114 145 3829 2
187 223 2524 2
178 219 18899 2
127 321 40406 2
119 331 79860 8
102 331 4780 16
137 220 29416 1
129 319 74732 1
130 158 41681 3
127 346 59449 1
100 333 4916 4
117 183 2889 2
117 171 2817 1
145 184 14159 1
122 272 17515 1
82 118 17086 2
91 183 19130 2
83 193 5102 2
65 197 6621 2
150 188 66317 2
131 317 14160 1
118 300 12746 1
106 170 13991 2
106 174 6544 1
126 182 12881 2
126 140 15558 4
157 316 120031 2
107 343 7018 2
157 333 1505 12
124 143 13269 6
