500 1000 100
76 324 31 4
87 110 2770 3
65 188 6027 2
65 179 9479 2
61 181 5120 2
60 181 11890 2
97 197 52139 2
89 324 20626 2
76 335 34003 1
58 147 5134 4
97 286 34662 1
96 219 2896 1
87 269 24850 2
70 121 29094 2
61 188 248 4
37 68 124 1
62 214 292 12
71 254 10231 2
97 201 7079 1
74 201 2329 12
67 277 8571 4
93 126 9873 2
85 243 80173 4
93 267 14453 2
95 285 88739 1
77 191 22018 14
77 141 12563 2
77 264 22073 2
268 344 25201 3
90 166 4051 3
78 221 49842 4
117 222 33349 2
77 147 30209 2
77 142 16222 1
66 128 588 1
65 287 50810 2
140 200 61030 1
133 174 22864 1
90 339 23724 2
109 348 43486 4
63 291 1690 2
68 240 17054 1
45 242 777 1
131 242 25022 1
80 244 20673 4
80 82 3361 4
80 140 10784 2
103 188 22764 3
77 256 29673 1
88 256 21503 1
63 338 43634 2
104 330 43133 2
96 320 22206 3
81 237 34279 4
81 90 306 4
63 231 6664 16
182 282 8118 2
149 182 39075 2
182 216 56742 2
182 316 9561 6
64 230 7468 2
56 179 40 2
87 146 21093 2
76 195 21036 2
63 131 6313 2
56 149 5683 2
56 115 9556 2
108 147 1450 2
74 198 17503 2
74 315 6657 2
62 268 21050 2
67 268 24148 2
81 268 24364 2
53 268 15305 2
81 193 5456 6
89 186 5597 2
69 181 11079 18
44 106 7115 2
44 101 7915 2
69 187 4476 30
132 143 9610 1
132 180 71397 3
69 329 33183 2
63 151 26994 2
63 188 15039 6
152 153 35340 2
133 245 57388 1
134 248 4387 1
114 333 19581 1
85 198 27195 4
119 205 33510 1
151 333 61583 2
151 190 19008 4
148 152 2827 4
94 105 1604 1
118 153 7640 2
151 153 1223 1
118 170 12103 2
62 133 17607 2
112 168 33827 2
