500 1000 150
97 287 21601 2
82 176 30172 2
63 150 315 10
81 85 465 1
64 264 2399 2
55 220 9067 2
127 279 16384 1
68 160 8613 3
103 208 11501 1
131 169 5755 2
76 143 1771 4
64 217 45226 2
78 262 9726 2
82 163 21256 2
123 229 28369 1
81 353 73304 3
108 114 5768 1
119 227 6899 1
113 207 10676 1
83 107 11059 1
47 172 2047 2
119 215 31649 1
80 295 27657 2
74 243 1964 4
96 148 11252 2
50 122 18791 2
34 69 2608 2
91 225 3636 2
60 235 686 2
48 151 8158 2
82 182 4909 4
98 280 56841 1
71 280 6495 4
79 223 32318 4
105 158 6358 3
71 75 633 1
76 168 8853 6
76 119 28030 2
97 275 31796 1
77 102 5694 2
114 183 79282 4
113 183 13442 4
114 117 32058 4
74 207 23990 4
74 206 2254 4
85 204 13340 12
85 155 12700 2
74 334 6998 2
92 175 28378 6
85 175 21961 3
93 154 1950 1
99 294 13188 1
41 294 16662 1
63 279 19182 6
42 183 3869 1
83 135 7409 1
61 133 25175 2
92 275 21745 2
67 275 11839 2
93 273 24675 2
115 236 17863 1
169 335 56783 1
100 298 71233 1
93 113 11127 2
166 251 51050 1
90 218 29252 1
127 258 10010 1
113 228 14107 2
111 228 26694 2
114 225 12464 2
77 135 10044 1
52 77 2593 1
87 224 6885 4
129 285 31574 1
153 287 51095 1
153 202 26135 1
112 283 82446 2
73 402 59857 2
108 180 1195 3
146 342 174839 1
120 269 28463 1
104 340 102168 2
137 292 3019 2
98 302 4724 1
97 302 13482 1
185 332 129509 1
184 332 40885 2
140 174 80343 3
140 332 12475 3
100 126 41820 2
133 326 64836 6
137 326 68453 2
190 333 157427 4
174 326 12539 2
170 326 166467 2
87 328 9926 2
154 326 1366 1
153 326 36048 1
140 311 108453 2
124 311 76066 2
138 326 23791 4
176 240 7607 2
112 326 87494 2
156 345 135989 3
94 199 18320 2
148 180 4663 2
136 366 86098 1
126 157 155 6
136 233 60675 4
136 166 37902 6
184 191 15156 2
67 142 1967 16
183 326 1488 2
93 142 27830 2
79 306 12671 2
219 232 10638 2
219 233 59884 2
126 224 14215 2
165 316 729 2
160 316 21277 3
83 102 862 2
156 301 19828 2
137 329 14279 2
138 329 482 2
157 328 67381 2
157 371 42484 4
90 145 3402 2
124 335 104388 2
165 335 47200 2
153 186 4247 2
173 333 79897 1
140 321 23298 1
57 278 28365 2
63 87 7476 3
64 137 13200 1
98 186 4458 1
63 117 1816 1
80 329 7745 1
63 185 16535 1
71 185 19810 2
65 200 1620 2
86 180 1807 6
94 279 206 6
80 276 2401 2
56 175 10355 2
80 262 58945 2
77 242 9323 2
77 77 5958 2
96 292 3931 4
62 398 17940 4
