ID,WIDTH,HEIGHT,GROUP
0,344,168,0
1,187,270,1
2,362,162,2
3,299,179,3
4,362,374,4
5,131,144,5
6,270,128,6
7,155,344,7
8,184,155,8
9,213,135,9
10,260,349,10
11,264,344,11
12,217,147,12
13,321,154,13
14,263,302,14
15,200,174,15
16,237,322,16
17,360,225,17
18,147,134,18
19,222,199,19
20,325,225,20
21,278,219,21
22,254,164,22
23,313,304,23
24,146,178,24
25,237,179,25
26,243,256,26
27,159,314,27
28,346,347,28
29,198,182,29
30,262,228,30
31,284,284,31
32,296,127,32
33,155,295,33
34,210,163,34
35,277,242,35
36,245,137,36
37,332,238,37
38,261,175,38
39,182,216,39
40,281,308,40
41,165,370,41
42,137,328,42
43,315,212,43
44,233,177,44
45,261,204,45
46,226,250,46
47,213,127,47
48,208,293,48
49,210,281,49
