ID,WIDTH,HEIGHT,GROUP
0,625,568,0
1,634,596,1
2,656,278,2
3,479,606,3
4,546,590,4
5,486,320,5
6,339,405,6
7,542,400,7
8,417,300,8
9,276,660,9
10,746,596,10
11,277,426,11
12,614,585,12
13,668,506,13
14,434,622,14
15,465,590,15
16,268,352,16
17,290,605,17
18,264,594,18
19,554,549,19
20,382,323,20
21,324,512,21
22,482,640,22
23,446,433,23
24,678,414,24
25,483,532,25
26,426,579,26
27,572,665,27
28,439,281,28
29,497,696,29
30,459,528,30
31,716,640,31
32,321,520,32
33,405,635,33
34,254,685,34
35,745,422,35
36,537,355,36
37,644,465,37
38,543,290,38
39,467,679,39
40,729,723,40
41,273,526,41
42,599,269,42
43,446,327,43
44,349,566,44
45,604,519,45
46,583,421,46
47,734,616,47
48,392,491,48
49,728,359,49
