        50       100       100
      1672        44        38         1
      2190        30        73         1
      1404        26        54         1
      3869        73        53         1
      3599        61        59         1
      1968        48        41         1
      2688        42        64         1
      1248        39        32         1
      2484        46        54         1
      4736        64        74         1
      1325        25        53         1
      1846        26        71         1
      2970        45        66         1
      1848        42        44         1
      2703        51        53         1
      1683        33        51         1
      2597        49        53         1
      3332        68        49         1
      1558        41        38         1
      1653        57        29         1
      2814        67        42         1
      2079        63        33         1
      3072        48        64         1
      2580        60        43         1
       928        32        29         1
      3243        69        47         1
      4340        70        62         1
      1680        42        40         1
      2530        55        46         1
      1131        39        29         1
      2624        64        41         1
      1332        36        37         1
      4620        70        66         1
      3132        54        58         1
      1512        42        36         1
      3245        59        55         1
      1638        63        26         1
      2444        47        52         1
      4026        66        61         1
      1470        42        35         1
      1824        48        38         1
      1274        49        26         1
      1998        27        74         1
      1920        64        30         1
      2144        32        67         1
      1927        47        41         1
      1972        68        29         1
      1653        57        29         1
      3604        68        53         1
      1534        59        26         1
