        50       100       100
      2666        62        43         1
      2440        40        61         1
       775        25        31         1
      1302        42        31         1
      2352        49        48         1
      2352        48        49         1
      3348        62        54         1
      3468        68        51         1
      2303        47        49         1
      3290        70        47         1
      2365        55        43         1
      2059        29        71         1
      2337        57        41         1
      2193        43        51         1
      2701        37        73         1
      2703        53        51         1
      4402        62        71         1
       728        26        28         1
      2664        36        74         1
      2604        42        62         1
      2244        33        68         1
      2952        72        41         1
      1512        36        42         1
      1225        35        35         1
      4672        73        64         1
      3621        71        51         1
      1566        27        58         1
      1806        43        42         1
      1705        55        31         1
      2240        56        40         1
      3025        55        55         1
      2632        56        47         1
      3038        49        62         1
      1917        71        27         1
      2448        51        48         1
      2184        56        39         1
      2379        39        61         1
      2666        62        43         1
      3068        59        52         1
      2448        48        51         1
       900        30        30         1
      1404        27        52         1
      3780        54        70         1
      2400        60        40         1
      3120        48        65         1
      1443        37        39         1
      3036        44        69         1
      3420        57        60         1
      1458        27        54         1
      1950        65        30         1
