        50       100       100
      1960        49        40         1
      1824        32        57         1
      2184        56        39         1
      1924        74        26         1
       728        26        28         1
      2940        49        60         1
      1353        41        33         1
      1988        71        28         1
      2900        50        58         1
      2318        61        38         1
      1995        57        35         1
      2852        46        62         1
      2680        40        67         1
      2666        62        43         1
      1054        34        31         1
      2080        65        32         1
      2337        57        41         1
      2535        65        39         1
       986        34        29         1
      1856        58        32         1
      3348        54        62         1
      1536        48        32         1
      3953        67        59         1
      3782        62        61         1
      2176        68        32         1
      2211        67        33         1
      2952        41        72         1
      1537        29        53         1
      1680        56        30         1
      1496        34        44         1
      2205        49        45         1
      2254        49        46         1
      2368        64        37         1
      1508        58        26         1
      2279        53        43         1
      2590        35        74         1
      2392        46        52         1
      2296        56        41         1
      4104        57        72         1
      1260        35        36         1
      4757        67        71         1
       783        27        29         1
      3519        69        51         1
      2021        43        47         1
      3055        47        65         1
      2226        42        53         1
      3723        51        73         1
      2720        40        68         1
      2958        51        58         1
      1581        51        31         1
