        50       100       100
      2622        46        57         1
      3264        64        51         1
      2166        57        38         1
      3400        68        50         1
      1722        42        41         1
      4355        65        67         1
      2146        29        74         1
      2380        34        70         1
      3300        55        60         1
      2204        58        38         1
      2976        62        48         1
      1550        25        62         1
      1599        39        41         1
      1456        56        26         1
      2294        62        37         1
      3621        71        51         1
      2014        53        38         1
      3360        70        48         1
      1584        33        48         1
      3844        62        62         1
      1218        42        29         1
      1943        67        29         1
      1092        39        28         1
      1825        73        25         1
      3306        58        57         1
      1431        53        27         1
      3536        52        68         1
      3770        65        58         1
      1848        66        28         1
      2695        55        49         1
      3484        52        67         1
      1242        46        27         1
      3216        48        67         1
      1085        35        31         1
      2652        52        51         1
      1485        45        33         1
      2640        40        66         1
      3528        63        56         1
      1008        28        36         1
      1708        61        28         1
      3234        66        49         1
      2350        50        47         1
      1566        29        54         1
      4347        69        63         1
      1708        61        28         1
      2124        59        36         1
       910        35        26         1
      2322        43        54         1
      2080        32        65         1
      4757        71        67         1
