        50       100       100
      1666        49        34         1
      1248        32        39         1
      1512        42        36         1
      1216        38        32         1
      1794        39        46         1
      1800        40        45         1
      3249        57        57         1
      1485        45        33         1
      2408        56        43         1
      3776        64        59         1
      1519        49        31         1
      1581        31        51         1
      4556        68        67         1
      4140        69        60         1
      3404        46        74         1
      1764        42        42         1
      2288        44        52         1
      2108        34        62         1
      1980        44        45         1
      2280        40        57         1
      2706        66        41         1
      5184        72        72         1
      4161        57        73         1
      2107        43        49         1
      1504        32        47         1
      3705        65        57         1
      1960        49        40         1
      1440        32        45         1
      1508        52        29         1
      3752        67        56         1
      4030        65        62         1
      3834        71        54         1
      1740        29        60         1
      4402        71        62         1
      1350        45        30         1
      2565        45        57         1
      2340        39        60         1
      1258        37        34         1
      1764        36        49         1
      3904        61        64         1
      3010        43        70         1
      1452        44        33         1
      1152        36        32         1
      4130        70        59         1
      1620        45        36         1
      2592        54        48         1
      1710        38        45         1
      3036        44        69         1
      1833        39        47         1
      1147        37        31         1
