        50       100       100
      4692        68        69         1
      4140        69        60         1
      3330        45        74         1
      1480        40        37         1
      1240        40        31         1
      1820        35        52         1
      1584        36        44         1
      2480        62        40         1
      3350        67        50         1
      4623        67        69         1
      2100        60        35         1
       990        30        33         1
      1350        27        50         1
      3096        72        43         1
      1222        47        26         1
      2560        40        64         1
       800        25        32         1
      2835        45        63         1
      2990        46        65         1
      1702        46        37         1
      1050        42        25         1
      1736        28        62         1
      2173        53        41         1
      2296        41        56         1
      1189        29        41         1
       992        31        32         1
      1634        38        43         1
      1840        46        40         1
      1258        37        34         1
      4896        72        68         1
      2478        59        42         1
      4485        69        65         1
      2262        39        58         1
       980        28        35         1
      3770        65        58         1
      1440        36        40         1
      1386        42        33         1
      1525        61        25         1
      1764        42        42         1
      3834        71        54         1
      2752        43        64         1
      3431        47        73         1
      2968        53        56         1
      3540        59        60         1
      3795        69        55         1
      2190        30        73         1
      3480        60        58         1
      1700        68        25         1
      2788        68        41         1
      2280        40        57         1
