        50       100       100
      3186        54        59         1
      2124        36        59         1
      3479        49        71         1
      2272        71        32         1
      2430        45        54         1
      2046        33        62         1
      2652        52        51         1
      2064        48        43         1
      4970        71        70         1
      1288        46        28         1
      2430        54        45         1
      1836        54        34         1
      3774        51        74         1
      3233        53        61         1
      1247        43        29         1
      3248        56        58         1
      3456        54        64         1
      1500        60        25         1
      1936        44        44         1
      2405        65        37         1
      1260        30        42         1
      1088        32        34         1
      3422        59        58         1
      1782        54        33         1
       957        33        29         1
      2077        31        67         1
      2961        47        63         1
      1584        48        33         1
      1365        39        35         1
      1920        30        64         1
      2115        45        47         1
      2336        32        73         1
      1900        50        38         1
      1666        34        49         1
      1813        37        49         1
      2624        64        41         1
      2124        36        59         1
       700        25        28         1
      1568        49        32         1
      2990        65        46         1
      1242        27        46         1
      4189        59        71         1
      2499        51        49         1
      2272        71        32         1
      1815        33        55         1
      3120        48        65         1
      2520        36        70         1
      2520        45        56         1
      2691        69        39         1
      2145        39        55         1
