        50       100       100
      1647        61        27         1
      2480        40        62         1
      1672        38        44         1
      4284        68        63         1
      2747        67        41         1
      1023        31        33         1
      1073        37        29         1
      2030        35        58         1
      3072        48        64         1
      2772        63        44         1
      4485        65        69         1
      1692        47        36         1
      1184        32        37         1
      3520        64        55         1
      2244        44        51         1
      2968        53        56         1
      4340        70        62         1
       675        27        25         1
      2010        67        30         1
      3266        46        71         1
      2464        56        44         1
      2150        50        43         1
      3584        64        56         1
      1968        48        41         1
       825        33        25         1
      1645        35        47         1
      4015        73        55         1
      3630        55        66         1
      1419        43        33         1
      3481        59        59         1
      2622        46        57         1
      3127        53        59         1
      1848        66        28         1
      3480        58        60         1
      1716        44        39         1
      2112        48        44         1
      2499        51        49         1
       800        25        32         1
      1596        28        57         1
      4176        58        72         1
      2414        34        71         1
      1014        26        39         1
      1428        34        42         1
      2516        74        34         1
      2964        52        57         1
       870        30        29         1
      2025        45        45         1
      1147        37        31         1
      3010        43        70         1
      3648        57        64         1
