        50       100       100
      2059        71        29         1
      2322        43        54         1
      3968        62        64         1
      2200        50        44         1
       870        29        30         1
      3256        74        44         1
      3723        51        73         1
      5106        74        69         1
      1254        38        33         1
      2660        38        70         1
      1530        34        45         1
      1927        47        41         1
      2736        38        72         1
      1200        25        48         1
      3312        72        46         1
      2352        48        49         1
      1976        52        38         1
      3240        72        45         1
      3074        58        53         1
      2448        48        51         1
      2345        35        67         1
      3066        42        73         1
      2499        49        51         1
      4440        60        74         1
      1856        58        32         1
      4690        70        67         1
      1184        37        32         1
      1764        49        36         1
      1118        43        26         1
      2450        70        35         1
      3192        56        57         1
      4047        71        57         1
      5032        74        68         1
      2613        67        39         1
      2624        41        64         1
      1952        61        32         1
      2772        63        44         1
      1782        33        54         1
      1728        64        27         1
      2499        51        49         1
      2891        49        59         1
      2448        48        51         1
      1750        70        25         1
      3139        43        73         1
      1598        34        47         1
      4830        70        69         1
      3120        52        60         1
      3596        58        62         1
      5256        73        72         1
      1323        27        49         1
