ID,WIDTH,HEIGHT
0,3,1
1,1,1
2,5,1
3,1,1
4,3,1
5,1,1
6,1,1
7,1,2
8,2,1
9,2,1
10,1,1
11,1,1
12,2,1
13,1,1
14,1,1
15,8,3
16,1,3
17,1,1
18,1,1
19,1,5
20,1,6
21,1,7
22,1,6
23,1,7
24,1,1
25,1,1
26,17,1
27,1,1
28,5,2
29,9,4
30,2,2
31,19,1
32,1,1
33,1,1
34,1,1
35,2,1
36,1,5
37,1,1
38,1,1
39,1,1
40,1,6
41,1,17
42,1,1
43,1,1
44,4,1
45,1,4
46,1,1
47,2,1
48,1,1
49,3,1
50,1,1
51,1,1
52,2,2
53,1,1
54,1,1
55,5,1
56,3,2
57,1,1
58,5,10
59,1,1
60,1,5
61,1,1
62,1,1
63,1,1
64,3,1
65,1,2
66,1,1
67,1,2
68,1,10
69,18,1
70,3,2
71,1,2
72,4,2
73,1,2
74,1,1
75,1,1
76,1,1
77,6,1
78,1,1
79,11,6
80,4,1
81,3,1
82,7,3
83,1,3
84,3,1
85,4,2
86,1,1
87,1,1
88,4,1
89,2,1
90,1,1
91,1,1
92,29,1
93,1,5
94,2,1
95,1,8
96,1,1
97,1,1
98,1,2
99,1,1
100,1,1
101,1,1
102,2,5
103,2,4
104,1,3
105,3,1
106,1,1
107,1,1
108,3,1
109,3,1
110,1,1
111,1,1
112,2,1
113,1,1
114,1,1
115,1,1
116,1,3
117,1,2
118,1,1
119,10,1
120,1,3
121,3,1
122,2,4
123,1,1
124,1,1
125,2,1
126,3,1
127,1,1
128,1,4
129,5,1
130,1,1
131,1,1
132,1,1
133,1,1
134,1,1
135,1,1
136,1,1
137,1,1
138,2,1
139,1,1
140,2,1
141,1,1
142,1,1
143,1,1
144,2,5
145,1,1
146,1,1
147,1,1
148,4,2
149,2,1
150,1,4
151,1,9
152,1,1
153,1,2
154,1,1
155,1,2
156,1,1
157,1,2
158,1,3
159,1,1
160,1,3
161,1,4
162,1,1
163,1,1
164,2,1
165,1,1
166,1,6
167,1,1
168,1,1
169,1,1
170,1,3
171,1,1
172,4,1
173,2,1
174,3,2
175,1,1
176,1,1
177,1,1
178,1,2
179,3,1
180,1,30
181,2,4
182,1,1
183,1,1
184,1,6
185,1,1
186,1,2
187,1,18
188,1,1
189,1,1
190,1,1
191,1,2
192,1,1
193,1,1
194,1,1
195,1,1
196,9,1
197,1,1
198,1,2
199,1,1
200,1,1
201,1,1
202,2,1
203,1,7
204,1,1
205,1,4
206,6,1
207,1,1
208,1,1
209,1,1
210,1,1
211,1,8
212,1,1
213,1,1
214,1,1
215,2,2
216,7,2
217,1,3
218,1,1
219,1,1
220,1,1
221,1,1
222,1,2
223,5,1
224,1,1
225,1,2
226,1,3
227,2,1
228,2,1
229,1,1
230,5,1
231,1,1
232,1,9
233,1,1
234,1,1
235,3,1
236,3,2
237,1,1
238,2,1
239,2,18
240,1,1
241,2,1
242,6,1
243,1,3
244,1,1
245,1,6
246,2,1
247,2,2
248,1,1
249,1,1
250,6,2
251,2,7
252,3,2
253,1,1
254,14,1
255,16,5
256,1,1
257,2,1
258,1,1
259,1,1
260,10,3
261,2,1
262,1,1
263,7,1
264,2,1
265,4,1
266,1,1
267,1,1
268,8,1
269,2,1
270,1,1
271,2,2
272,2,1
273,1,1
274,8,2
275,1,5
276,2,28
277,1,1
278,1,1
279,1,2
280,3,1
281,1,1
282,2,4
283,5,1
284,2,1
285,1,1
286,1,1
287,1,1
288,4,1
289,1,1
290,2,1
291,1,1
292,1,1
293,1,2
294,1,4
295,4,1
296,2,2
297,2,11
298,3,1
299,1,1
300,1,1
301,4,1
302,1,1
303,3,2
304,4,1
305,1,1
306,1,1
307,1,1
308,3,2
309,18,1
310,1,9
311,1,1
312,1,1
313,1,1
314,1,1
315,2,1
316,1,1
317,3,4
318,2,1
319,2,1
320,1,1
321,1,1
322,3,1
323,20,1
324,1,1
325,2,6
326,1,3
327,1,1
328,1,1
329,1,1
330,1,1
331,1,2
332,1,1
333,1,1
334,3,12
335,21,1
336,4,6
337,1,2
338,3,1
339,1,1
340,1,1
341,1,1
342,14,2
343,1,5
344,1,2
345,2,1
346,1,14
347,31,1
348,1,6
349,1,2
350,1,4
351,1,1
352,1,1
353,1,1
354,1,1
355,1,1
356,2,1
357,1,1
358,1,1
359,1,1
360,1,1
361,3,1
362,1,1
363,4,1
364,1,1
365,1,1
366,1,1
367,1,1
368,1,1
369,1,2
370,3,1
371,1,1
372,1,1
373,14,1
374,6,1
375,1,2
376,1,2
377,1,66
378,1,3
379,8,1
380,2,1
381,1,2
382,7,1
383,1,2
384,6,1
385,2,2
386,7,1
387,1,1
388,1,2
389,9,1
390,1,1
391,1,16
392,3,1
393,4,1
394,1,11
395,1,1
396,7,1
397,1,1
398,1,1
399,8,3
400,1,1
401,1,6
402,1,2
403,1,1
404,1,2
405,2,1
406,1,1
407,1,1
408,3,1
409,2,1
410,1,1
411,1,1
412,1,3
413,1,1
414,1,1
415,1,1
416,5,8
417,2,1
418,1,3
419,1,5
420,1,1
421,1,1
422,4,6
423,1,1
424,1,1
425,1,1
426,1,1
427,7,1
428,2,1
429,1,2
430,2,41
431,1,1
432,8,3
433,2,2
434,6,1
435,1,6
436,3,1
437,1,1
438,1,1
439,1,1
440,1,1
441,1,8
442,1,3
443,1,1
444,1,1
445,1,1
446,3,1
447,1,4
448,9,2
449,1,2
450,1,1
451,2,1
452,1,1
453,4,2
454,1,1
455,1,1
456,1,1
457,1,1
458,1,1
459,5,1
460,5,1
461,1,4
462,2,1
463,1,37
464,3,1
465,1,1
466,1,1
467,1,11
468,2,1
469,1,1
470,1,1
471,1,1
472,22,1
473,1,1
474,3,1
475,2,3
476,1,1
477,9,1
478,3,2
479,3,1
480,1,1
481,3,1
482,1,1
483,2,20
484,1,1
485,1,1
486,1,1
487,1,1
488,2,1
489,1,1
490,1,1
491,1,1
492,3,3
493,1,1
494,1,1
495,6,1
496,7,1
497,1,1
498,3,1
499,1,1
500,2,1
501,1,6
502,32,2
503,1,7
504,1,4
505,4,1
506,1,1
507,3,1
508,2,11
509,3,1
510,1,2
511,1,5
512,1,15
513,15,10
514,4,1
515,1,1
516,2,1
517,1,4
518,1,2
519,5,1
520,1,10
521,3,1
522,1,1
523,3,1
524,1,1
525,1,1
526,1,1
527,1,1
528,2,3
529,3,6
530,2,5
531,8,5
532,4,1
533,9,1
534,4,1
535,1,3
536,2,1
537,10,1
538,1,6
539,4,6
540,3,1
