ID,WIDTH,HEIGHT
0,23,41
1,2,2
2,11,1
3,23,1
4,4,1
5,2,8
6,4,7
7,1,3
8,2,1
9,16,1
10,2,7
11,1,1
12,2,1
13,20,1
14,8,2
15,92,15
16,2,4
17,1,1
18,18,4
19,5,112
20,1,20
21,3,77
22,1,15
23,2,27
24,11,1
25,9,3
26,76,1
27,3,15
28,5,4
29,71,27
30,18,5
31,112,1
32,19,1
33,7,3
34,2,3
35,4,1
36,1,63
37,15,1
38,8,1
39,1,1
40,2,14
41,97,33
42,16,5
43,1,2
44,7,2
45,4,9
46,2,1
47,7,2
48,1,28
49,9,4
50,2,1
51,3,2
52,7,45
53,5,4
54,14,5
55,41,1
56,28,3
57,2,1
58,20,44
59,4,1
60,1,12
61,1,6
62,1,12
63,2,3
64,15,1
65,2,23
66,6,7
67,1,3
68,9,67
69,47,25
70,3,5
71,19,10
72,13,32
73,1,6
74,1,13
75,1,32
76,2,1
77,19,1
78,15,2
79,130,47
80,8,1
81,7,1
82,61,4
83,14,43
84,7,1
85,7,6
86,4,1
87,5,14
88,26,1
89,4,2
90,1,24
91,35,2
92,75,5
93,6,44
94,17,1
95,5,32
96,1,10
97,1,5
98,1,108
99,2,1
100,2,1
101,1,1
102,12,60
103,3,11
104,13,14
105,52,32
106,1,2
107,5,2
108,8,1
109,8,6
110,1,1
111,18,6
112,3,1
113,1,1
114,3,1
115,2,1
116,13,12
117,2,66
118,8,1
119,55,2
120,10,17
121,3,16
122,6,55
123,3,1
124,10,1
125,44,3
126,6,5
127,21,3
128,4,4
129,32,1
130,3,1
131,1,12
132,5,25
133,2,1
134,8,43
135,3,1
136,33,5
137,1,1
138,8,27
139,14,4
140,2,1
141,2,1
142,6,2
143,1,3
144,7,24
145,3,1
146,1,1
147,1,2
148,7,6
149,7,1
150,1,21
151,12,10
152,1,1
153,13,11
154,2,1
155,1,11
156,4,2
157,1,10
158,9,6
159,1,1
160,6,32
161,5,6
162,14,2
163,4,13
164,49,1
165,7,1
166,1,15
167,9,2
168,5,2
169,1,1
170,10,109
171,2,1
172,17,13
173,83,1
174,45,94
175,2,1
176,3,6
177,3,6
178,5,5
179,110,1
180,8,69
181,11,16
182,6,3
183,1,24
184,1,26
185,5,6
186,1,5
187,5,66
188,5,1
189,7,1
190,2,20
191,2,22
192,8,1
193,16,13
194,3,11
195,1,1
196,13,1
197,6,1
198,3,3
199,1,4
200,2,12
201,15,1
202,14,6
203,9,33
204,23,23
205,24,30
206,52,5
207,1,2
208,11,9
209,7,1
210,1,8
211,2,52
212,1,18
213,13,8
214,5,1
215,2,10
216,111,26
217,33,7
218,7,1
219,1,4
220,9,2
221,5,1
222,3,3
223,23,1
224,4,1
225,3,6
226,1,13
227,16,6
228,3,1
229,2,1
230,18,3
231,2,4
232,2,82
233,1,9
234,3,1
235,8,1
236,4,16
237,16,1
238,9,4
239,13,38
240,19,2
241,5,9
242,20,2
243,1,66
244,1,1
245,1,28
246,5,6
247,14,3
248,12,25
249,4,4
250,23,8
251,7,40
252,86,7
253,3,4
254,20,2
255,19,26
256,1,2
257,3,11
258,1,1
259,1,4
260,126,20
261,6,18
262,11,2
263,20,1
264,6,6
265,14,3
266,7,7
267,2,1
268,31,5
269,6,3
270,8,1
271,186,11
272,22,2
273,4,4
274,30,36
275,6,17
276,4,69
277,1,3
278,2,4
279,1,2
280,5,1
281,1,8
282,16,9
283,22,12
284,19,2
285,2,2
286,2,2
287,2,4
288,15,2
289,4,1
290,5,8
291,2,1
292,6,19
293,2,3
294,6,24
295,14,8
296,11,2
297,5,79
298,3,5
299,5,2
300,1,1
301,86,2
302,6,2
303,73,9
304,13,1
305,1,1
306,1,1
307,2,1
308,6,11
309,112,1
310,17,29
311,21,1
312,43,4
313,2,2
314,2,1
315,10,2
316,1,1
317,11,17
318,8,1
319,6,1
320,2,3
321,1,4
322,5,3
323,52,21
324,1,6
325,10,14
326,1,14
327,5,2
328,2,4
329,3,5
330,4,3
331,4,10
332,4,1
333,14,1
334,8,27
335,54,3
336,7,26
337,1,16
338,9,1
339,3,1
340,29,1
341,15,3
342,35,7
343,52,24
344,2,2
345,6,2
346,6,29
347,64,1
348,2,27
349,8,37
350,2,39
351,5,31
352,10,2
353,1,14
354,8,4
355,1,2
356,7,1
357,1,5
358,7,12
359,7,10
360,5,2
361,19,39
362,2,1
363,14,1
364,21,1
365,4,1
366,5,4
367,2,3
368,1,1
369,21,3
370,4,1
371,2,1
372,1,5
373,26,27
374,17,10
375,93,4
376,7,27
377,16,100
378,1,33
379,20,74
380,2,3
381,2,3
382,33,2
383,1,2
384,212,27
385,31,3
386,107,1
387,7,1
388,4,2
389,18,1
390,9,1
391,2,76
392,7,1
393,22,1
394,5,22
395,1,3
396,94,12
397,6,3
398,2,2
399,19,9
400,3,1
401,1,31
402,2,3
403,1,1
404,9,2
405,14,9
406,7,4
407,12,1
408,8,3
409,3,1
410,8,59
411,1,1
412,1,14
413,1,2
414,4,1
415,6,1
416,20,21
417,24,4
418,2,35
419,54,20
420,1,1
421,4,2
422,12,37
423,3,24
424,2,1
425,2,1
426,5,2
427,32,104
428,3,1
429,54,9
430,26,124
431,4,1
432,12,9
433,4,4
434,13,1
435,2,16
436,7,48
437,153,1
438,4,2
439,1,44
440,43,62
441,1,30
442,5,21
443,1,28
444,5,1
445,3,11
446,6,16
447,12,12
448,34,26
449,10,18
450,1,1
451,18,2
452,10,1
453,9,3
454,1,2
455,2,9
456,6,1
457,7,2
458,1,1
459,19,9
460,24,3
461,4,13
462,2,6
463,1,45
464,11,1
465,3,2
466,58,4
467,1,38
468,104,7
469,55,1
470,1,8
471,6,1
472,149,2
473,16,9
474,15,5
475,51,5
476,37,7
477,16,25
478,6,2
479,10,2
480,5,1
481,4,23
482,1,2
483,13,29
484,56,7
485,7,8
486,1,1
487,4,19
488,15,2
489,1,3
490,9,2
491,4,5
492,3,48
493,4,6
494,11,36
495,31,18
496,121,5
497,9,2
498,16,5
499,1,2
500,3,1
501,39,125
502,85,4
503,72,99
504,3,10
505,4,11
506,1,19
507,63,3
508,4,78
509,15,17
510,2,8
511,1,43
512,5,66
513,19,21
514,13,128
515,7,1
516,4,1
517,1,21
518,10,36
519,6,1
520,4,37
521,39,57
522,3,2
523,12,1
524,1,1
525,1,13
526,2,28
527,2,1
528,9,9
529,12,36
530,11,37
531,85,38
532,43,5
533,14,18
534,14,7
535,2,52
536,9,14
537,104,4
538,1,36
539,172,29
540,16,15
541,19,1
542,10,13
543,11,27
544,8,1
545,7,5
546,2,3
547,190,15
548,6,8
549,5,1
550,5,20
551,3,12
552,5,112
553,1,25
554,4,1
555,3,72
556,3,26
557,12,6
558,40,42
559,17,41
560,8,2
561,1,69
562,1,1
563,1,11
564,7,10
565,10,108
566,2,5
567,2,13
568,4,40
569,15,20
570,1,5
571,3,7
572,6,31
573,1,24
574,3,8
575,36,68
576,4,18
577,104,12
578,20,7
579,5,12
580,5,5
581,1,7
582,3,23
583,8,7
584,2,53
585,57,2
586,3,33
587,30,115
588,2,74
589,1,2
590,2,1
591,3,11
592,2,15
593,25,16
594,43,76
595,15,10
596,5,25
597,5,1
598,3,14
599,7,28
600,21,45
601,65,12
602,3,35
603,4,16
604,9,2
605,12,1
606,16,3
607,1,2
608,35,11
609,45,1
610,1,1
611,4,1
612,2,21
613,70,2
614,2,7
615,22,8
616,33,14
617,12,67
618,1,2
619,9,8
620,7,9
621,9,6
622,16,29
623,10,45
624,4,44
625,14,5
626,15,13
627,1,6
628,5,94
629,5,11
630,11,105
631,27,31
632,116,5
633,9,33
634,16,4
635,1,1
636,20,69
637,2,3
638,133,17
639,65,41
640,109,5
641,10,92
642,18,38
643,1,111
644,14,74
645,10,5
646,11,2
647,4,1
648,2,5
649,5,46
650,7,11
651,15,6
652,23,20
653,2,1
654,2,2
655,4,1
656,1,2
657,2,5
658,2,3
659,2,2
660,20,4
661,8,38
662,92,4
663,2,10
664,18,30
665,5,14
666,1,4
667,3,29
668,1,49
669,2,88
670,11,2
671,76,2
672,3,65
673,71,9
674,18,2
675,1,42
676,8,1
677,1,22
678,2,4
679,97,3
680,16,8
681,7,1
682,4,8
683,7,2
684,1,35
685,9,1
686,7,58
687,5,5
688,20,31
689,1,7
690,1,2
691,1,4
692,2,5
693,2,11
694,1,1
695,9,34
696,47,4
697,19,18
698,13,18
699,1,1
700,1,16
701,19,1
702,130,79
703,61,5
704,14,90
705,7,1
706,7,12
707,4,3
708,5,13
709,4,27
710,1,55
711,75,1
712,6,6
713,17,61
714,5,5
715,1,11
716,1,33
717,1,11
718,1,14
719,12,7
720,3,1
721,13,13
722,52,10
723,8,5
724,1,2
725,18,3
726,1,4
727,2,1
728,13,1
729,2,5
730,8,11
731,55,5
732,3,16
733,6,58
734,10,1
735,44,1
736,6,109
737,21,1
738,4,7
739,1,3
740,5,4
741,8,47
742,1,17
743,8,17
744,14,9
745,2,1
746,6,21
747,1,7
748,7,25
749,3,2
750,1,1
751,7,21
752,7,1
753,1,16
754,12,5
755,1,3
756,13,21
757,1,33
758,4,2
759,1,21
760,1,4
761,6,16
762,14,34
763,4,5
764,49,4
765,7,1
766,1,35
767,9,3
768,10,16
769,17,3
770,83,3
771,45,5
772,2,5
773,3,4
774,3,5
775,5,14
776,110,2
777,8,9
778,11,1
779,6,5
780,1,19
781,1,40
782,5,15
783,1,3
784,5,62
785,2,1
786,2,14
787,16,24
788,3,46
789,1,1
790,3,10
791,1,1
792,2,16
793,14,3
794,9,3
795,23,14
796,24,8
797,11,9
798,7,6
799,1,17
800,1,13
801,13,6
