        40       100       100
      1364        44        31         1
      1333        43        31         1
      1715        35        49         1
      1404        39        36         1
       384        24        16         1
       798        42        19         1
       567        27        21         1
       900        30        30         1
       437        23        19         1
       615        41        15         1
      1120        35        32         1
      1872        39        48         1
       462        14        33         1
      1288        46        28         1
       644        46        14         1
       405        15        27         1
       621        27        23         1
       840        42        20         1
      1296        27        48         1
       294        14        21         1
       280        20        14         1
       416        26        16         1
       525        25        21         1
      1764        49        36         1
       143        11        13         1
      2256        47        48         1
       420        42        10         1
      1344        28        48         1
       364        13        28         1
       702        26        27         1
       612        36        17         1
      1204        28        43         1
      1258        34        37         1
       276        23        12         1
      1240        31        40         1
       656        16        41         1
      1485        33        45         1
      1598        34        47         1
       252        14        18         1
       638        29        22         1
