        40       100       100
       286        11        26         1
       483        21        23         1
       777        21        37         1
       341        31        11         1
       943        23        41         1
      1363        47        29         1
       940        47        20         1
      1258        37        34         1
       714        17        42         1
      1092        28        39         1
       957        29        33         1
       966        23        42         1
       612        18        34         1
       697        17        41         1
       675        25        27         1
       285        15        19         1
      1120        32        35         1
       465        31        15         1
      1334        46        29         1
       740        20        37         1
       140        10        14         1
       713        23        31         1
       987        47        21         1
       594        18        33         1
      1890        42        45         1
       943        23        41         1
       589        31        19         1
      1665        37        45         1
       560        35        16         1
       513        19        27         1
       806        26        31         1
      1632        48        34         1
      1034        47        22         1
      1147        37        31         1
       434        14        31         1
      1334        29        46         1
      1260        28        45         1
       300        10        30         1
       407        11        37         1
      1560        40        39         1
