        40       100       100
      1175        25        47         1
       540        30        18         1
      1320        44        30         1
       630        30        21         1
       418        19        22         1
       646        17        38         1
       810        30        27         1
       500        20        25         1
       980        35        28         1
       396        22        18         1
      1100        25        44         1
      1176        49        24         1
       940        47        20         1
       570        19        30         1
       518        14        37         1
       506        46        11         1
      2205        49        45         1
       400        16        25         1
       360        20        18         1
       720        40        18         1
       783        29        27         1
       410        41        10         1
       638        22        29         1
       520        40        13         1
       255        15        17         1
       200        10        20         1
      1008        36        28         1
      1400        40        35         1
       988        38        26         1
       450        18        25         1
       286        13        22         1
       860        43        20         1
      1472        46        32         1
       672        32        21         1
      1118        26        43         1
       252        18        14         1
      1075        43        25         1
      1296        48        27         1
      1584        36        44         1
       299        23        13         1
