        40       100       100
       408        34        12         1
      1599        39        41         1
      1444        38        38         1
      1260        36        35         1
      1470        30        49         1
      1102        38        29         1
       400        40        10         1
       345        23        15         1
      1435        35        41         1
       513        19        27         1
       546        14        39         1
      1050        25        42         1
       858        33        26         1
      1472        46        32         1
      1960        49        40         1
       836        44        19         1
       540        45        12         1
      1776        37        48         1
      1260        45        28         1
       494        13        38         1
       980        49        20         1
       429        13        33         1
       240        12        20         1
       828        18        46         1
       460        10        46         1
       899        31        29         1
       585        13        45         1
       308        14        22         1
       756        27        28         1
       779        19        41         1
       630        15        42         1
       280        28        10         1
       396        33        12         1
       799        17        47         1
       440        11        40         1
       391        23        17         1
      1824        38        48         1
      1564        34        46         1
       440        20        22         1
       816        48        17         1
