        40       100       100
       546        14        39         1
       234        18        13         1
       616        28        22         1
       484        22        22         1
      1110        37        30         1
      1596        42        38         1
       608        19        32         1
       700        20        35         1
       481        13        37         1
       741        19        39         1
       646        34        19         1
       810        18        45         1
       624        13        48         1
       525        25        21         1
       480        24        20         1
      1015        35        29         1
      1872        48        39         1
       170        17        10         1
       507        39        13         1
       989        43        23         1
       195        13        15         1
      1320        33        40         1
       484        11        44         1
       546        21        26         1
      1056        32        33         1
       850        34        25         1
       962        37        26         1
       646        17        38         1
      1485        33        45         1
       320        10        32         1
       725        25        29         1
       351        27        13         1
       540        36        15         1
       546        13        42         1
       528        44        12         1
       836        44        19         1
      1330        35        38         1
       798        38        21         1
       990        33        30         1
      1440        40        36         1
