        40       100       100
       672        28        24         1
       385        11        35         1
       714        34        21         1
      1485        45        33         1
       420        35        12         1
       882        42        21         1
      2024        46        44         1
       777        21        37         1
       774        43        18         1
       952        34        28         1
      1092        28        39         1
       899        29        31         1
       160        16        10         1
      1160        40        29         1
       665        19        35         1
       782        46        17         1
       304        16        19         1
      1144        44        26         1
       224        14        16         1
      1240        31        40         1
       378        27        14         1
       988        38        26         1
      1334        29        46         1
       180        15        12         1
       300        20        15         1
      1334        29        46         1
       713        23        31         1
       384        12        32         1
       539        11        49         1
       323        19        17         1
      1152        24        48         1
       672        48        14         1
       702        27        26         1
      1066        41        26         1
      1496        44        34         1
       247        19        13         1
       598        23        26         1
      1394        41        34         1
       756        18        42         1
       390        26        15         1
