ID,WIDTH,HEIGHT
0,19,21
1,6,21
2,6,18
3,41,18
4,22,14
5,13,14
6,8,13
7,14,13
8,31,20
9,8,7
10,14,7
11,22,54
12,13,54
13,6,23
14,8,13
15,33,13
16,6,22
17,5,22
18,11,28
19,19,56
20,12,56
21,16,11
22,3,11
23,6,20
24,8,10
25,33,10
26,16,9
27,3,9
28,8,4
29,17,4
30,20,9
31,19,9
32,8,15
33,6,6
34,5,6
35,3,6
36,5,6
37,17,23
38,5,28
39,6,28
40,11,53
41,20,6
42,19,6
43,3,17
44,5,17
45,39,12
46,8,12
47,31,8
48,41,8
49,23,23
50,12,23
51,9,9
52,16,9
53,6,18
54,20,13
55,21,13
56,5,25
57,6,25
58,19,25
59,7,16
60,5,16
61,9,9
62,16,9
63,20,12
64,21,12
65,23,10
66,12,10
67,7,9
68,5,9
69,25,7
70,6,7
71,16,47
72,16,14
73,8,14
74,21,16
75,2,4
76,4,4
77,11,11
78,29,11
79,10,54
80,13,54
81,13,70
82,7,13
83,3,13
84,7,25
85,2,12
86,4,12
87,11,32
88,22,9
89,7,9
90,7,12
91,3,12
92,16,33
93,8,33
94,14,21
95,7,21
96,6,27
97,6,10
98,16,10
99,7,23
100,10,45
101,7,45
102,2,10
103,4,10
104,16,13
105,14,6
106,7,6
107,2,3
108,4,3
109,13,13
110,14,13
111,7,8
112,33,8
113,16,34
114,12,28
115,12,28
116,7,30
117,4,19
118,29,19
119,10,51
120,13,51
121,13,25
122,4,21
123,10,21
124,4,11
125,29,11
126,9,26
127,4,26
128,17,35
129,12,6
130,12,6
131,4,4
132,10,4
133,8,10
134,13,2
135,6,2
136,10,12
137,3,12
138,22,16
139,18,16
140,7,20
141,17,16
142,3,16
143,13,8
144,6,8
145,8,10
146,19,10
147,10,8
148,3,8
149,9,9
150,4,9
151,22,14
152,9,7
153,9,7
154,17,4
155,3,4
156,19,17
157,8,17
158,8,11
159,5,11
160,7,10
161,20,10
162,9,7
163,9,7
164,19,20
165,4,20
166,4,10
167,26,10
168,19,11
169,21,11
170,3,3
171,6,3
172,18,13
173,8,27
174,5,27
175,3,10
176,6,10
177,4,24
178,5,21
179,21,21
180,19,21
181,8,21
182,19,17
183,21,17
184,9,15
185,5,6
186,13,6
187,19,14
188,4,14
189,5,9
190,4,7
191,9,7
192,5,3
193,21,3
194,4,2
195,9,2
