ID,X,Y,Z,ROTATIONS,COPIES
0,86,79,69,63,2
1,53,46,31,63,2
2,96,51,37,51,1
3,119,55,54,51,1
4,77,74,37,3,1
5,96,73,24,3,1
6,75,67,54,63,1
7,88,71,61,63,1
8,120,93,46,3,1
9,104,70,69,63,1
10,72,69,61,63,2
11,68,51,43,63,1
12,118,71,53,51,3
13,78,57,54,63,2
14,72,67,22,3,3
15,84,82,34,3,4
16,74,72,33,3,2
17,48,37,36,63,4
18,69,57,36,63,3
19,109,68,59,63,3
20,92,45,37,51,3
21,83,74,47,63,1
22,47,38,27,63,2
23,100,59,50,51,1
24,106,80,67,63,2
25,98,60,49,51,1
26,99,64,60,63,3
27,87,75,35,3,1
28,105,81,43,51,2
29,88,85,49,63,1
30,51,48,22,3,2
31,99,37,26,51,2
32,112,73,61,63,2
33,111,58,41,51,1
34,73,58,54,63,1
35,69,50,49,63,2
36,100,89,20,3,2
37,94,56,38,51,2
38,83,52,40,51,1
39,60,59,39,63,2
40,84,61,36,51,1
41,80,76,42,63,2
42,79,76,30,3,4
43,71,66,31,3,1
44,65,62,23,3,2
45,98,92,52,63,5
46,44,40,28,63,1
47,81,65,57,63,3
48,91,69,68,63,2
49,111,57,39,51,2
50,95,74,59,63,1
51,94,60,38,51,1
52,60,32,23,51,5
53,94,73,63,63,2
54,106,80,62,63,3
55,95,73,30,3,1
56,97,62,47,51,2
57,50,37,24,51,1
58,77,60,39,63,2
59,92,60,39,51,4
