ID,X,Y,Z,ROTATIONS,COPIES
0,100,44,37,51,2
1,90,78,55,63,2
2,65,57,42,63,2
3,85,58,41,51,2
4,81,69,50,63,1
5,84,78,51,63,2
6,109,73,73,63,3
7,73,58,52,63,2
8,73,49,40,63,2
9,120,60,39,51,2
10,111,80,68,63,1
11,71,70,53,63,4
12,71,70,59,63,2
13,93,78,33,3,3
14,83,71,43,63,2
15,49,48,23,3,2
16,94,49,44,51,1
17,66,30,27,51,5
18,77,54,40,63,1
19,79,73,61,63,1
20,120,58,50,51,1
21,36,35,33,63,2
22,67,65,42,63,3
23,91,80,31,3,4
24,75,49,40,63,1
25,112,64,43,51,2
26,82,70,56,63,2
27,99,88,55,63,1
28,59,53,26,3,1
29,93,90,59,63,1
30,73,50,40,63,3
31,87,41,40,51,2
32,94,60,58,63,1
33,108,69,63,63,4
34,54,36,27,51,2
35,78,55,47,63,3
36,108,60,29,3,2
37,87,79,79,63,2
38,91,87,64,63,1
39,108,70,37,51,1
40,63,62,25,3,2
41,52,47,45,63,1
42,72,51,36,51,5
43,93,77,41,51,5
44,58,53,38,63,3
45,118,58,42,51,4
46,81,42,26,51,1
47,114,37,23,51,1
48,107,39,32,51,1
49,75,66,49,63,2
50,99,62,49,51,1
51,82,78,67,63,2
52,74,38,30,51,1
53,108,72,43,51,3
54,83,45,31,51,2
55,70,50,21,3,3
56,42,39,35,63,3
57,89,55,31,51,1
58,104,64,63,63,3
59,80,35,34,51,3
