ID,X,Y,Z,ROTATIONS,COPIES
0,52,36,25,51,2
1,63,37,21,51,2
2,100,61,36,51,3
3,79,52,36,51,6
4,99,63,36,51,5
5,97,49,30,51,1
6,90,69,55,63,5
7,91,33,28,51,3
8,111,76,41,51,1
9,95,44,35,51,5
10,74,47,29,51,5
11,100,48,20,3,4
12,75,38,30,51,5
13,86,68,44,63,3
14,72,52,33,51,3
15,112,52,25,3,4
16,109,48,40,51,3
17,83,74,42,63,2
18,101,93,40,3,3
19,76,66,31,3,4
20,107,71,25,3,2
21,57,40,40,63,4
22,64,49,24,3,7
23,118,75,48,51,1
24,99,61,33,51,4
25,100,59,30,51,4
26,92,77,31,3,4
27,77,75,72,63,1
28,61,44,32,63,2
29,65,55,25,3,2
30,89,29,23,51,2
31,117,61,20,3,3
32,89,65,50,63,4
33,63,45,23,51,1
34,92,62,37,51,2
35,101,81,21,3,3
36,113,78,54,51,1
37,95,33,27,51,3
38,90,57,29,51,6
39,110,100,39,3,3
40,116,70,59,63,5
41,113,72,40,51,4
42,41,33,25,63,3
43,91,72,30,3,4
44,108,86,74,63,1
45,91,59,49,63,2
46,53,49,43,63,1
47,97,94,26,3,3
48,72,50,30,51,4
49,73,52,41,63,3
