ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,109,80,68,1,1,1,1,1,1,3
1,90,45,31,1,1,0,0,1,1,1
2,66,56,34,1,1,1,1,1,1,4
3,76,66,34,1,1,0,0,1,1,5
4,111,80,53,1,1,0,0,1,1,4
5,86,59,29,1,1,0,0,0,0,5
6,80,72,63,1,1,1,1,1,1,3
7,81,47,22,1,1,0,0,0,0,3
8,114,80,64,1,1,1,1,1,1,3
9,90,37,32,1,1,0,0,1,1,1
10,75,48,40,1,1,1,1,1,1,3
11,67,52,45,1,1,1,1,1,1,2
12,88,82,74,1,1,1,1,1,1,3
13,100,63,23,1,1,0,0,0,0,2
14,103,53,48,1,1,0,0,1,1,6
15,79,44,41,1,1,1,1,1,1,3
16,89,85,50,1,1,1,1,1,1,2
17,60,54,44,1,1,1,1,1,1,2
18,65,52,27,1,1,0,0,1,1,2
19,88,71,45,1,1,1,1,1,1,7
20,106,75,41,1,1,0,0,1,1,2
21,119,67,62,1,1,1,1,1,1,5
22,117,82,38,1,1,0,0,0,0,1
23,79,77,40,1,1,1,1,1,1,3
24,74,73,67,1,1,1,1,1,1,3
25,95,68,57,1,1,1,1,1,1,4
26,77,45,27,1,1,0,0,1,1,6
27,61,48,26,1,1,0,0,1,1,5
28,51,43,25,1,1,0,0,1,1,3
29,86,61,31,1,1,0,0,1,1,2
30,42,39,34,1,1,1,1,1,1,3
31,92,59,55,1,1,1,1,1,1,3
32,117,55,32,1,1,0,0,1,1,1
33,112,64,36,1,1,0,0,1,1,3
34,97,73,47,1,1,0,0,1,1,1
35,75,64,32,1,1,0,0,0,0,2
36,69,64,39,1,1,1,1,1,1,4
37,81,64,28,1,1,0,0,0,0,3
38,80,52,36,1,1,0,0,1,1,2
39,87,62,46,1,1,1,1,1,1,3
