ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,75,73,69,1,1,1,1,1,1,7
1,66,56,40,1,1,1,1,1,1,3
2,64,51,41,1,1,1,1,1,1,4
3,90,52,28,1,1,0,0,1,1,3
4,73,33,28,1,1,0,0,1,1,2
5,91,76,60,1,1,1,1,1,1,2
6,54,45,28,1,1,1,1,1,1,4
7,107,81,56,1,1,1,1,1,1,2
8,63,53,44,1,1,1,1,1,1,3
9,88,75,50,1,1,1,1,1,1,3
10,79,76,20,1,1,0,0,0,0,3
11,116,71,66,1,1,1,1,1,1,2
12,84,52,35,1,1,0,0,1,1,3
13,61,56,22,1,1,0,0,0,0,2
14,54,53,31,1,1,1,1,1,1,3
15,86,85,53,1,1,1,1,1,1,3
16,84,71,29,1,1,0,0,0,0,5
17,80,52,41,1,1,1,1,1,1,1
18,83,33,26,1,1,0,0,1,1,4
19,99,60,38,1,1,0,0,1,1,6
20,83,47,37,1,1,0,0,1,1,4
21,50,41,36,1,1,1,1,1,1,1
22,43,40,40,1,1,1,1,1,1,2
23,87,73,43,1,1,0,0,1,1,1
24,81,60,49,1,1,1,1,1,1,4
25,57,56,49,1,1,1,1,1,1,3
26,57,34,23,1,1,0,0,1,1,2
27,94,89,47,1,1,0,0,1,1,1
28,79,52,34,1,1,0,0,1,1,3
29,87,60,36,1,1,0,0,1,1,2
30,103,48,39,1,1,0,0,1,1,4
31,71,68,45,1,1,1,1,1,1,2
32,95,69,67,1,1,1,1,1,1,1
33,107,95,33,1,1,0,0,0,0,4
34,90,73,55,1,1,1,1,1,1,2
35,90,58,39,1,1,0,0,1,1,4
36,89,79,36,1,1,0,0,0,0,2
37,110,74,56,1,1,1,1,1,1,3
38,55,30,27,1,1,0,0,1,1,1
39,44,44,43,1,1,1,1,1,1,2
40,82,45,41,1,1,0,0,1,1,4
41,105,47,46,1,1,0,0,1,1,2
42,38,35,32,1,1,1,1,1,1,3
43,82,60,45,1,1,1,1,1,1,6
44,89,88,60,1,1,1,1,1,1,2
45,71,50,40,1,1,1,1,1,1,1
46,63,46,32,1,1,1,1,1,1,3
47,86,82,28,1,1,0,0,0,0,2
48,114,56,34,1,1,0,0,1,1,2
49,66,66,59,1,1,1,1,1,1,4
