ID,X,Y,Z,ROTATIONS,COPIES
0,95,80,57,63,2
1,112,87,23,3,2
2,116,41,40,51,4
3,98,80,56,63,5
4,108,60,59,63,4
5,82,77,67,63,2
6,67,46,36,63,3
7,104,72,44,51,3
8,89,56,24,3,1
9,64,36,36,63,2
10,101,86,31,3,4
11,69,65,37,63,2
12,106,39,22,51,4
13,100,58,37,51,2
14,56,53,35,63,5
15,66,53,51,63,4
16,116,36,20,51,3
17,48,35,33,63,2
18,63,62,41,63,2
19,59,53,48,63,2
20,101,43,40,51,2
21,113,74,41,51,1
22,75,63,40,63,5
23,116,65,43,51,4
24,72,71,35,3,4
25,53,34,26,51,3
26,97,88,72,63,2
27,108,65,57,63,6
28,113,75,49,51,3
29,52,30,22,51,1
30,113,45,40,51,4
31,71,41,32,51,2
32,120,66,37,51,1
33,99,58,33,51,3
34,111,86,69,63,3
35,83,83,66,63,1
36,72,70,51,63,3
37,87,61,53,63,3
38,92,86,42,3,2
39,111,93,54,51,3
