ID,X,Y,Z,ROTATIONS,COPIES
0,41,39,26,63,6
1,110,40,34,51,5
2,94,77,52,63,1
3,119,96,71,63,7
4,67,63,47,63,1
5,61,43,31,63,2
6,72,53,35,51,3
7,64,38,38,63,6
8,110,71,45,51,5
9,73,71,52,63,5
10,95,92,55,63,4
11,86,74,31,3,4
12,99,62,52,63,4
13,81,44,31,51,5
14,113,94,70,63,5
15,109,100,28,3,3
16,63,34,30,51,3
17,111,43,28,51,4
18,48,35,28,63,3
19,97,53,38,51,7
20,73,42,35,51,4
21,71,54,37,63,2
22,79,72,53,63,5
23,70,47,35,51,1
24,79,59,57,63,5
25,116,48,25,51,2
26,70,56,52,63,3
27,98,48,33,51,3
28,83,48,26,51,2
29,109,79,57,63,4
