ID,X,Y,Z,ROTATIONS,COPIES
0,60,45,26,51,1
1,71,43,39,63,1
2,99,71,64,63,1
3,61,41,40,63,1
4,83,79,43,63,1
5,63,52,35,63,1
6,54,33,20,51,1
7,62,57,51,63,2
8,79,76,71,63,1
9,91,81,48,63,1
10,95,70,23,3,1
11,101,57,42,51,1
12,119,76,61,63,1
13,78,54,22,3,1
14,93,68,25,3,2
15,104,94,27,3,2
16,66,65,36,63,1
17,68,66,48,63,1
18,100,46,21,3,2
19,106,81,30,3,1
20,55,40,32,63,1
21,83,28,20,51,2
22,103,79,68,63,1
23,38,28,25,63,1
24,81,58,29,3,1
25,96,80,74,63,1
26,88,63,26,3,2
27,74,56,43,63,1
28,93,89,76,63,2
29,69,69,57,63,2
30,86,43,32,51,1
31,117,78,20,3,2
32,91,76,44,51,1
33,80,53,21,3,2
34,49,39,32,63,1
35,71,61,31,51,1
36,97,73,53,63,1
37,94,72,62,63,1
38,82,74,69,63,1
39,105,71,65,63,2
40,87,71,43,51,1
41,96,77,50,63,1
42,117,73,44,51,1
43,96,62,26,3,1
44,80,78,73,63,1
45,98,73,56,63,1
46,79,68,57,63,1
47,78,68,63,63,1
48,93,80,74,63,1
49,63,40,30,51,1
50,66,62,45,63,1
51,105,47,33,51,3
52,99,84,73,63,1
53,119,59,32,51,1
54,110,74,71,63,1
55,87,62,24,3,1
56,66,48,23,3,1
57,99,82,72,63,2
58,73,70,54,63,1
59,86,83,56,63,1
60,87,85,22,3,1
61,80,58,45,63,2
62,77,53,27,51,1
63,101,57,51,63,2
64,74,67,25,3,1
65,98,38,31,51,2
66,70,42,39,63,1
67,113,66,26,3,2
68,77,76,76,63,1
69,88,59,32,51,1
70,69,46,44,63,1
71,68,61,31,51,1
72,78,31,26,51,1
73,107,47,33,51,1
74,80,72,40,51,1
75,87,71,62,63,2
76,53,44,30,63,1
77,114,45,38,51,1
78,99,70,44,51,1
79,95,72,38,51,1
80,46,45,39,63,1
81,89,56,27,3,1
82,95,84,41,3,1
83,74,57,48,63,1
84,93,33,30,51,1
85,111,39,30,51,1
86,117,99,33,3,1
87,106,70,46,51,1
88,78,52,51,63,1
89,79,44,42,63,3
90,94,46,44,51,2
91,59,45,29,51,1
92,101,57,42,51,1
93,90,79,65,63,1
94,82,81,58,63,1
95,120,38,23,51,3
96,82,41,26,51,2
97,92,70,61,63,1
98,94,87,54,63,1
99,92,75,33,3,1
