ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,86,65,57,1,1,1,1,1,1,2
1,61,37,32,1,1,1,1,1,1,1
2,39,33,27,1,1,1,1,1,1,1
3,85,33,26,1,1,0,0,1,1,1
4,101,94,42,1,1,0,0,0,0,1
5,65,53,46,1,1,1,1,1,1,1
6,76,72,39,1,1,1,1,1,1,1
7,47,42,25,1,1,1,1,1,1,1
8,93,76,60,1,1,1,1,1,1,2
9,95,74,51,1,1,1,1,1,1,1
10,97,66,32,1,1,0,0,0,0,1
11,116,78,37,1,1,0,0,0,0,1
12,98,53,47,1,1,0,0,1,1,2
13,68,63,60,1,1,1,1,1,1,3
14,93,91,68,1,1,1,1,1,1,1
15,90,88,35,1,1,0,0,0,0,1
16,93,71,66,1,1,1,1,1,1,2
17,100,89,70,1,1,1,1,1,1,1
18,94,84,35,1,1,0,0,0,0,2
19,74,40,30,1,1,0,0,1,1,2
20,95,63,39,1,1,0,0,1,1,1
21,42,36,20,1,1,0,0,1,1,1
22,108,73,38,1,1,0,0,1,1,2
23,81,66,46,1,1,1,1,1,1,1
24,103,95,20,1,1,0,0,0,0,1
25,72,70,66,1,1,1,1,1,1,1
26,71,67,26,1,1,0,0,0,0,1
27,103,66,48,1,1,0,0,1,1,1
28,95,94,75,1,1,1,1,1,1,1
29,76,59,46,1,1,1,1,1,1,1
30,86,86,38,1,1,0,0,0,0,2
31,113,75,62,1,1,1,1,1,1,2
32,120,75,47,1,1,0,0,1,1,1
33,64,58,49,1,1,1,1,1,1,3
34,73,39,27,1,1,0,0,1,1,1
35,95,93,50,1,1,1,1,1,1,1
36,89,79,61,1,1,1,1,1,1,3
37,76,63,56,1,1,1,1,1,1,2
38,115,66,59,1,1,1,1,1,1,1
39,99,46,28,1,1,0,0,1,1,1
40,74,73,35,1,1,0,0,0,0,2
41,68,67,27,1,1,0,0,0,0,1
42,91,39,28,1,1,0,0,1,1,2
43,80,75,22,1,1,0,0,0,0,1
44,103,60,54,1,1,1,1,1,1,1
45,84,72,29,1,1,0,0,0,0,1
46,96,80,80,1,1,1,1,1,1,1
47,100,52,32,1,1,0,0,1,1,2
48,73,43,33,1,1,0,0,1,1,1
49,98,71,32,1,1,0,0,0,0,2
50,104,90,49,1,1,0,0,1,1,1
51,56,51,50,1,1,1,1,1,1,1
52,67,65,65,1,1,1,1,1,1,2
53,74,51,39,1,1,1,1,1,1,1
54,78,61,50,1,1,1,1,1,1,2
55,102,88,72,1,1,1,1,1,1,1
56,64,58,39,1,1,1,1,1,1,2
57,75,53,42,1,1,1,1,1,1,1
58,59,58,54,1,1,1,1,1,1,1
59,108,76,67,1,1,1,1,1,1,1
60,93,78,73,1,1,1,1,1,1,2
61,98,86,55,1,1,1,1,1,1,2
62,56,39,38,1,1,1,1,1,1,1
63,85,51,25,1,1,0,0,0,0,2
64,108,85,21,1,1,0,0,0,0,1
65,58,38,34,1,1,1,1,1,1,3
66,105,71,64,1,1,1,1,1,1,2
67,77,47,46,1,1,1,1,1,1,1
68,50,47,26,1,1,1,1,1,1,3
69,64,60,39,1,1,1,1,1,1,1
70,82,62,42,1,1,1,1,1,1,1
71,97,80,31,1,1,0,0,0,0,1
72,83,65,58,1,1,1,1,1,1,1
73,85,74,42,1,1,0,0,1,1,2
74,111,96,71,1,1,1,1,1,1,1
75,108,74,24,1,1,0,0,0,0,2
76,85,78,20,1,1,0,0,0,0,1
77,116,55,38,1,1,0,0,1,1,1
78,94,56,48,1,1,1,1,1,1,1
79,68,58,21,1,1,0,0,0,0,1
