ID,X,Y,Z,ROTATIONS,COPIES
0,105,68,42,51,3
1,75,37,24,51,1
2,79,73,26,3,3
3,95,53,38,51,4
4,50,41,40,63,2
5,80,59,52,63,2
6,90,74,35,3,3
7,87,60,60,63,2
8,68,50,39,63,3
9,78,64,25,3,1
10,73,65,52,63,3
11,83,48,38,51,3
12,87,76,44,63,2
13,60,38,26,51,2
14,82,65,64,63,1
15,52,48,38,63,2
16,95,91,63,63,2
17,111,75,25,3,2
18,117,81,36,3,1
19,67,45,38,63,2
20,71,66,27,3,1
21,67,40,34,63,2
22,83,75,30,3,3
23,68,57,34,51,2
24,96,46,37,51,3
25,70,59,33,51,3
26,77,56,45,63,1
27,83,42,33,51,3
28,54,35,32,63,1
29,67,59,49,63,2
30,76,64,41,63,2
31,74,66,38,63,1
32,108,78,60,63,4
33,78,56,52,63,1
34,76,69,43,63,1
35,75,42,34,51,1
36,78,44,37,51,1
37,79,71,21,3,1
38,120,77,49,51,1
39,86,57,40,51,2
40,99,69,65,63,1
41,100,91,24,3,2
42,69,68,31,3,1
43,69,52,20,3,3
44,104,85,42,3,1
45,78,50,48,63,2
46,117,75,65,63,1
47,105,51,37,51,2
48,69,50,41,63,2
49,88,71,66,63,1
50,86,62,42,51,1
51,64,39,30,51,3
52,115,93,23,3,3
53,105,79,33,3,3
54,94,71,27,3,1
55,107,90,32,3,1
56,120,72,35,3,4
57,81,65,43,63,1
58,68,46,29,51,1
59,64,60,53,63,2
60,98,42,34,51,1
61,113,60,41,51,2
62,89,60,30,3,1
63,75,59,50,63,1
64,81,43,29,51,1
65,119,84,48,51,2
66,80,63,53,63,2
67,89,43,36,51,2
68,98,46,30,51,2
69,110,97,71,63,3
