ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,75,54,35,1,1,0,0,1,1,1
1,107,60,49,1,1,0,0,1,1,1
2,70,67,42,1,1,1,1,1,1,1
3,78,71,44,1,1,1,1,1,1,3
4,78,61,27,1,1,0,0,0,0,1
5,78,73,48,1,1,1,1,1,1,5
6,109,87,32,1,1,0,0,0,0,2
7,91,87,25,1,1,0,0,0,0,2
8,67,51,47,1,1,1,1,1,1,2
9,67,63,60,1,1,1,1,1,1,3
10,115,59,34,1,1,0,0,1,1,1
11,102,35,34,1,1,0,0,1,1,2
12,117,54,48,1,1,0,0,1,1,1
13,70,61,40,1,1,1,1,1,1,2
14,64,63,59,1,1,1,1,1,1,1
15,95,87,63,1,1,1,1,1,1,4
16,113,92,23,1,1,0,0,0,0,2
17,113,49,32,1,1,0,0,1,1,4
18,99,75,63,1,1,1,1,1,1,1
19,56,55,46,1,1,1,1,1,1,2
20,94,69,55,1,1,1,1,1,1,1
21,110,93,60,1,1,1,1,1,1,3
22,73,72,65,1,1,1,1,1,1,1
23,77,50,41,1,1,1,1,1,1,3
24,55,37,34,1,1,1,1,1,1,2
25,71,60,28,1,1,0,0,0,0,2
26,99,33,21,1,1,0,0,1,1,1
27,89,72,37,1,1,0,0,1,1,2
28,63,58,31,1,1,0,0,1,1,2
29,48,38,23,1,1,0,0,1,1,1
30,67,67,63,1,1,1,1,1,1,2
31,117,96,80,1,1,1,1,1,1,2
32,64,40,24,1,1,0,0,1,1,2
33,96,61,20,1,1,0,0,0,0,1
34,107,83,26,1,1,0,0,0,0,2
35,60,51,40,1,1,1,1,1,1,3
36,93,82,29,1,1,0,0,0,0,2
37,79,50,36,1,1,0,0,1,1,3
38,80,74,58,1,1,1,1,1,1,2
39,100,42,30,1,1,0,0,1,1,1
40,61,29,22,1,1,0,0,1,1,3
41,78,38,28,1,1,0,0,1,1,2
42,103,63,36,1,1,0,0,1,1,1
43,93,41,25,1,1,0,0,1,1,1
44,72,69,52,1,1,1,1,1,1,4
45,96,52,29,1,1,0,0,1,1,1
46,93,65,43,1,1,0,0,1,1,1
47,69,39,32,1,1,0,0,1,1,2
48,76,59,39,1,1,1,1,1,1,5
49,98,54,38,1,1,0,0,1,1,2
50,55,35,20,1,1,0,0,1,1,1
51,100,47,35,1,1,0,0,1,1,1
52,75,42,39,1,1,1,1,1,1,1
53,86,45,22,1,1,0,0,0,0,3
54,98,49,46,1,1,0,0,1,1,4
55,80,74,28,1,1,0,0,0,0,1
56,67,62,56,1,1,1,1,1,1,2
57,116,72,50,1,1,0,0,1,1,3
58,82,72,39,1,1,0,0,1,1,2
59,118,89,26,1,1,0,0,0,0,1
60,63,55,36,1,1,1,1,1,1,2
61,107,66,43,1,1,0,0,1,1,1
62,63,50,37,1,1,1,1,1,1,2
63,85,80,77,1,1,1,1,1,1,1
64,93,75,59,1,1,1,1,1,1,1
65,84,79,57,1,1,1,1,1,1,1
66,44,44,26,1,1,1,1,1,1,2
67,107,57,27,1,1,0,0,0,0,1
68,41,37,29,1,1,1,1,1,1,1
69,90,60,52,1,1,1,1,1,1,1
