ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,59,49,48,1,1,1,1,1,1,3
1,79,63,46,1,1,1,1,1,1,1
2,95,58,38,1,1,0,0,1,1,4
3,95,79,47,1,1,0,0,1,1,4
4,72,46,27,1,1,0,0,1,1,2
5,88,74,72,1,1,1,1,1,1,3
6,90,77,67,1,1,1,1,1,1,4
7,96,59,36,1,1,0,0,1,1,7
8,62,55,46,1,1,1,1,1,1,4
9,92,77,43,1,1,0,0,1,1,3
10,100,66,41,1,1,0,0,1,1,3
11,76,72,44,1,1,1,1,1,1,6
12,95,68,35,1,1,0,0,1,1,5
13,108,66,48,1,1,0,0,1,1,3
14,86,78,52,1,1,1,1,1,1,4
15,92,86,40,1,1,0,0,0,0,2
16,66,39,38,1,1,1,1,1,1,6
17,85,80,59,1,1,1,1,1,1,4
18,86,71,33,1,1,0,0,0,0,3
19,118,45,23,1,1,0,0,1,1,6
20,73,60,33,1,1,0,0,1,1,4
21,90,74,48,1,1,1,1,1,1,2
22,88,86,42,1,1,0,0,0,0,2
23,92,76,62,1,1,1,1,1,1,7
24,82,68,53,1,1,1,1,1,1,3
25,84,66,55,1,1,1,1,1,1,4
26,102,77,42,1,1,0,0,1,1,5
27,87,43,39,1,1,0,0,1,1,6
28,114,79,40,1,1,0,0,1,1,2
29,92,71,47,1,1,1,1,1,1,1
