ID,X,Y,Z,ROTATIONS,COPIES
0,97,81,27,3,1
1,102,78,39,3,2
2,113,46,36,51,2
3,66,50,42,63,1
4,101,30,26,51,2
5,100,56,35,51,2
6,91,50,40,51,2
7,106,61,56,63,1
8,103,63,58,63,4
9,75,57,41,63,2
10,71,68,64,63,3
11,85,67,39,51,2
12,97,63,56,63,1
13,61,48,30,51,2
14,80,54,35,51,1
15,73,66,62,63,3
16,90,74,69,63,3
17,118,61,40,51,2
18,94,43,31,51,2
19,90,49,30,51,1
20,61,43,20,3,1
21,74,73,59,63,1
22,58,53,51,63,1
23,100,62,53,63,1
24,64,46,45,63,2
25,83,71,34,3,2
26,80,51,34,51,1
27,71,60,46,63,1
28,113,56,46,51,1
29,110,76,31,3,1
30,71,61,35,51,1
31,87,82,41,3,1
32,105,85,37,3,1
33,92,66,36,51,2
34,100,47,36,51,2
35,99,98,37,3,2
36,97,79,49,63,2
37,70,41,33,51,2
38,68,35,28,51,2
39,118,67,32,3,1
40,117,65,38,51,2
41,82,54,28,51,1
42,74,69,64,63,3
43,83,69,47,63,1
44,95,74,55,63,1
45,70,65,28,3,2
46,86,51,31,51,2
47,95,85,40,3,1
48,98,29,29,51,2
49,120,69,68,63,1
50,103,51,44,51,2
51,87,78,67,63,3
52,81,75,48,63,1
53,74,57,39,63,6
54,66,34,28,51,3
55,104,95,74,63,2
56,87,70,61,63,1
57,111,75,30,3,1
58,106,40,33,51,1
59,68,61,33,51,1
60,83,47,45,63,2
61,70,54,49,63,4
62,48,36,31,63,1
63,99,54,25,3,3
64,119,97,72,63,2
65,39,32,31,63,2
66,85,57,36,51,1
67,97,67,30,3,3
68,93,74,66,63,1
69,108,59,31,51,1
