ID,X,Y,Z,ROTATIONS,COPIES
0,113,92,33,3,2
1,52,37,28,63,3
2,57,33,29,63,2
3,99,37,30,51,1
4,92,64,33,51,6
5,119,59,39,51,3
6,54,52,49,63,2
7,75,45,35,51,2
8,79,68,44,63,3
9,116,49,47,51,7
10,83,44,23,51,2
11,98,96,56,63,2
12,78,72,57,63,6
13,98,88,47,51,8
14,41,33,31,63,2
15,59,35,34,63,2
16,83,78,37,3,2
17,68,34,33,51,1
18,103,69,49,51,5
19,97,53,32,51,1
20,92,63,50,63,3
21,108,57,40,51,3
22,62,60,58,63,5
23,101,46,25,51,4
24,99,53,36,51,3
25,67,67,55,63,2
26,99,46,38,51,6
27,103,80,79,63,3
28,91,69,32,3,4
29,71,63,33,51,5
30,95,54,36,51,1
31,72,51,34,51,3
32,64,35,32,51,2
33,78,77,55,63,3
34,76,50,41,63,3
35,116,97,53,51,3
36,91,25,24,51,3
37,83,56,35,51,4
38,40,26,23,63,7
39,117,52,39,51,5
