ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,91,54,45,1,1,0,0,1,1,2
1,105,77,72,1,1,1,1,1,1,4
2,79,78,48,1,1,1,1,1,1,2
3,109,76,59,1,1,1,1,1,1,3
4,48,37,30,1,1,1,1,1,1,4
5,44,37,27,1,1,1,1,1,1,3
6,79,76,54,1,1,1,1,1,1,4
7,116,78,20,1,1,0,0,0,0,2
8,101,71,49,1,1,0,0,1,1,3
9,102,100,49,1,1,0,0,0,0,5
10,105,43,22,1,1,0,0,1,1,3
11,107,84,61,1,1,1,1,1,1,2
12,110,71,23,1,1,0,0,0,0,2
13,75,39,34,1,1,0,0,1,1,5
14,73,47,32,1,1,0,0,1,1,4
15,60,60,25,1,1,0,0,0,0,4
16,43,33,31,1,1,1,1,1,1,4
17,100,74,57,1,1,1,1,1,1,1
18,93,47,41,1,1,0,0,1,1,2
19,45,33,28,1,1,1,1,1,1,2
20,66,65,55,1,1,1,1,1,1,1
21,46,40,33,1,1,1,1,1,1,1
22,97,87,51,1,1,1,1,1,1,1
23,94,59,34,1,1,0,0,1,1,3
24,56,45,42,1,1,1,1,1,1,1
25,62,55,27,1,1,0,0,0,0,2
26,97,67,61,1,1,1,1,1,1,4
27,63,53,46,1,1,1,1,1,1,3
28,85,33,30,1,1,0,0,1,1,2
29,105,80,66,1,1,1,1,1,1,1
30,115,67,20,1,1,0,0,0,0,4
31,115,90,78,1,1,1,1,1,1,3
32,111,89,66,1,1,1,1,1,1,2
33,93,86,75,1,1,1,1,1,1,3
34,107,66,65,1,1,1,1,1,1,2
35,94,77,41,1,1,0,0,1,1,4
36,109,95,52,1,1,0,0,1,1,2
37,94,54,51,1,1,1,1,1,1,3
38,55,41,35,1,1,1,1,1,1,3
39,80,48,41,1,1,1,1,1,1,4
