ID,X,Y,Z,ROTATIONS,COPIES
0,60,40,32,63,1
1,98,75,55,63,2
2,60,59,39,63,1
3,81,56,40,51,1
4,119,34,25,51,2
5,107,61,42,51,1
6,108,85,20,3,2
7,97,66,45,51,2
8,66,35,26,51,1
9,69,32,20,51,1
10,78,63,38,51,1
11,95,77,47,51,1
12,40,34,30,63,2
13,88,42,20,3,2
14,103,84,69,63,2
15,119,72,34,3,2
16,115,61,47,51,2
17,68,50,28,51,2
18,71,63,24,3,2
19,87,68,40,51,2
20,96,73,37,51,1
21,68,67,45,63,1
22,106,88,60,63,2
23,96,66,43,51,1
24,98,45,32,51,1
25,60,58,27,3,1
26,92,56,20,3,2
27,111,54,22,3,3
28,54,43,43,63,2
29,119,61,52,51,1
30,91,64,51,63,2
31,100,43,27,51,2
32,42,36,32,63,3
33,79,64,51,63,3
34,71,58,34,51,3
35,92,60,32,51,1
36,98,61,58,63,3
37,93,80,41,51,1
38,97,43,39,51,1
39,80,48,33,51,1
40,104,73,40,51,1
41,112,79,47,51,1
42,100,61,44,51,1
43,87,72,46,63,2
44,98,85,27,3,1
45,89,70,67,63,1
46,87,48,31,51,2
47,99,45,32,51,1
48,72,62,50,63,1
49,110,45,34,51,1
50,90,61,38,51,2
51,112,59,30,51,4
52,97,43,25,51,1
53,117,84,29,3,2
54,86,59,28,3,1
55,112,75,47,51,1
56,82,55,45,63,2
57,94,78,23,3,2
58,91,82,38,3,1
59,55,37,35,63,1
60,77,47,35,51,2
61,98,89,42,3,2
62,75,38,22,51,1
63,61,48,39,63,2
64,81,78,70,63,2
65,111,100,23,3,1
66,98,31,31,51,1
67,79,54,35,51,2
68,52,37,29,63,2
69,82,43,36,51,2
70,107,65,28,3,2
71,77,70,51,63,3
72,105,54,53,63,2
73,67,65,37,63,1
74,94,45,42,51,3
75,98,73,42,51,2
76,77,70,32,3,1
77,65,36,22,51,1
78,77,43,25,51,1
79,88,80,58,63,1
80,63,31,25,51,2
81,65,61,52,63,2
82,70,64,60,63,1
83,65,48,31,51,1
84,55,47,42,63,1
85,81,39,26,51,2
86,75,52,50,63,2
87,88,50,43,51,2
88,117,91,34,3,1
89,90,78,24,3,1
