ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,86,58,36,1,1,0,0,1,1,2
1,71,69,22,1,1,0,0,0,0,2
2,108,78,54,1,1,0,0,1,1,2
3,104,58,57,1,1,1,1,1,1,2
4,96,65,58,1,1,1,1,1,1,4
5,58,37,26,1,1,0,0,1,1,4
6,73,72,49,1,1,1,1,1,1,3
7,98,67,56,1,1,1,1,1,1,2
8,117,89,23,1,1,0,0,0,0,2
9,109,76,73,1,1,1,1,1,1,2
10,95,61,34,1,1,0,0,1,1,1
11,106,73,49,1,1,0,0,1,1,2
12,66,39,35,1,1,1,1,1,1,1
13,82,76,43,1,1,1,1,1,1,3
14,93,87,26,1,1,0,0,0,0,2
15,68,64,63,1,1,1,1,1,1,4
16,70,53,30,1,1,0,0,1,1,2
17,68,65,30,1,1,0,0,0,0,1
18,94,57,26,1,1,0,0,0,0,4
19,104,79,38,1,1,0,0,0,0,1
20,47,47,46,1,1,1,1,1,1,2
21,111,52,20,1,1,0,0,0,0,2
22,85,70,23,1,1,0,0,0,0,2
23,89,58,33,1,1,0,0,1,1,6
24,92,74,66,1,1,1,1,1,1,2
25,75,65,50,1,1,1,1,1,1,2
26,111,99,64,1,1,1,1,1,1,3
27,99,65,62,1,1,1,1,1,1,3
28,94,53,25,1,1,0,0,0,0,3
29,81,64,43,1,1,1,1,1,1,3
30,98,71,38,1,1,0,0,1,1,2
31,82,70,48,1,1,1,1,1,1,2
32,95,45,45,1,1,0,0,1,1,2
33,45,43,40,1,1,1,1,1,1,1
34,73,49,38,1,1,1,1,1,1,1
35,99,77,26,1,1,0,0,0,0,4
36,85,72,33,1,1,0,0,0,0,5
37,108,37,26,1,1,0,0,1,1,7
38,120,45,33,1,1,0,0,1,1,4
39,97,83,32,1,1,0,0,0,0,2
40,65,54,32,1,1,0,0,1,1,1
41,63,54,41,1,1,1,1,1,1,3
42,99,68,54,1,1,1,1,1,1,1
43,66,63,42,1,1,1,1,1,1,3
44,78,68,43,1,1,1,1,1,1,2
45,91,69,43,1,1,0,0,1,1,7
46,72,56,44,1,1,1,1,1,1,2
47,90,59,38,1,1,0,0,1,1,3
48,95,78,20,1,1,0,0,0,0,4
49,71,65,20,1,1,0,0,0,0,1
