ID,X,Y,Z,ROTATIONS,COPIES
0,91,58,57,63,1
1,92,78,53,63,2
2,112,48,28,51,2
3,78,47,26,51,1
4,41,40,28,63,4
5,57,47,32,63,1
6,54,47,40,63,1
7,85,80,25,3,1
8,89,86,54,63,1
9,118,94,68,63,2
10,98,63,36,51,1
11,81,42,38,51,2
12,86,59,39,51,4
13,91,67,40,51,2
14,73,61,41,63,3
15,67,59,57,63,1
16,84,75,33,3,1
17,96,88,70,63,2
18,67,44,30,51,1
19,82,76,64,63,1
20,119,45,43,51,1
21,85,66,47,63,3
22,101,74,49,51,1
23,87,57,50,63,2
24,73,69,63,63,3
25,97,54,38,51,1
26,104,56,37,51,3
27,85,44,30,51,2
28,104,88,20,3,4
29,103,94,32,3,2
30,79,60,56,63,1
31,60,57,56,63,1
32,80,72,37,51,2
33,96,39,31,51,2
34,92,29,23,51,1
35,53,46,34,63,4
36,71,53,30,51,1
37,94,80,35,3,2
38,68,68,57,63,2
39,97,57,43,51,1
40,92,42,30,51,2
41,63,36,33,63,2
42,94,55,37,51,1
43,114,51,28,51,2
44,93,89,30,3,2
45,84,51,49,63,3
46,96,79,20,3,1
47,72,71,63,63,4
48,103,56,37,51,2
49,88,68,53,63,3
50,99,64,47,51,2
51,61,37,27,51,2
52,42,39,25,63,1
53,57,46,37,63,3
54,89,75,35,3,1
55,93,91,30,3,1
56,80,71,55,63,2
57,109,94,52,51,3
58,89,40,29,51,1
59,93,79,47,63,1
60,108,84,46,51,2
61,109,69,60,63,1
62,87,57,47,63,1
63,74,70,49,63,3
64,80,57,29,51,2
65,65,60,55,63,2
66,78,72,24,3,2
67,73,51,29,51,1
68,101,58,49,51,1
69,107,66,37,51,3
