ID,X,Y,Z,ROTATIONS,COPIES
0,97,77,66,63,1
1,81,69,69,63,1
2,109,53,24,3,1
3,98,33,20,51,1
4,86,56,34,51,1
5,76,50,35,51,1
6,109,42,22,51,1
7,82,69,42,63,1
8,58,43,31,63,1
9,99,80,48,51,2
10,89,68,39,51,1
11,74,53,40,63,1
12,97,43,32,51,3
13,112,70,51,51,1
14,73,29,20,51,1
15,74,72,68,63,2
16,70,64,58,63,1
17,90,62,38,51,1
18,76,69,58,63,1
19,113,65,53,51,2
20,64,62,22,3,1
21,118,47,26,51,1
22,112,69,27,3,1
23,84,61,40,51,2
24,93,47,43,51,1
25,92,51,46,51,2
26,77,58,45,63,2
27,114,51,33,51,1
28,103,59,28,3,1
29,71,64,41,63,1
30,99,70,26,3,2
31,102,31,30,51,2
32,113,100,72,63,1
33,72,45,39,63,1
34,81,62,55,63,2
35,78,69,49,63,2
36,77,59,49,63,2
37,114,41,27,51,2
38,81,61,40,51,1
39,104,72,56,63,1
40,107,73,27,3,1
41,108,45,36,51,1
42,115,54,27,3,1
43,112,97,59,63,1
44,63,45,32,63,2
45,61,35,24,51,1
46,87,46,42,51,2
47,76,73,38,51,1
48,87,73,54,63,1
49,52,41,21,51,1
50,42,41,39,63,2
51,96,57,44,51,1
52,58,53,38,63,1
53,41,32,31,63,3
54,90,77,39,51,1
55,111,55,34,51,1
56,94,88,20,3,1
57,103,91,21,3,1
58,88,51,34,51,2
59,84,76,61,63,1
60,96,57,24,3,1
61,58,49,35,63,1
62,98,66,23,3,1
63,71,53,43,63,1
64,59,41,20,3,1
65,116,79,65,63,1
66,70,25,22,51,1
67,81,65,26,3,2
68,80,71,43,63,1
69,118,26,25,51,1
70,99,67,31,3,1
71,108,62,57,63,2
72,101,75,42,51,1
73,92,76,34,3,2
74,108,74,42,51,1
75,65,53,38,63,1
76,105,79,39,3,2
77,111,95,25,3,2
78,91,65,35,51,1
79,105,99,77,63,2
80,60,53,50,63,2
81,97,65,42,51,1
82,118,88,73,63,1
83,49,41,40,63,1
84,75,55,30,51,1
85,107,61,60,63,1
86,90,46,36,51,1
87,83,65,45,63,1
88,83,71,59,63,2
89,114,61,57,51,1
90,56,55,39,63,2
91,88,76,27,3,1
92,69,63,28,3,3
93,77,66,37,51,1
94,80,63,60,63,1
95,52,44,33,63,1
96,79,62,45,63,2
97,96,89,21,3,1
98,80,55,36,51,1
99,113,91,59,63,1
