ID,X,Y,Z,ROTATIONS,COPIES
0,96,82,63,63,3
1,74,63,59,63,3
2,86,60,43,51,4
3,90,67,57,63,6
4,97,91,80,63,1
5,116,61,28,3,4
6,86,41,35,51,6
7,67,44,26,51,6
8,115,79,31,3,2
9,62,59,46,63,6
10,49,41,39,63,4
11,55,48,33,63,3
12,113,89,63,63,2
13,49,36,33,63,2
14,71,63,54,63,6
15,62,58,21,3,4
16,85,75,34,3,4
17,64,61,50,63,1
18,73,53,48,63,2
19,57,53,47,63,3
20,70,50,22,3,2
21,71,47,40,63,2
22,117,38,21,51,5
23,83,38,30,51,7
24,84,71,66,63,3
25,66,44,38,63,2
26,66,56,45,63,2
27,74,70,68,63,6
28,105,64,27,3,1
29,71,59,31,51,5
30,70,61,21,3,3
31,98,90,24,3,1
32,99,74,51,63,3
33,90,54,44,51,2
34,81,79,56,63,5
35,111,94,66,63,4
36,82,67,41,51,5
37,117,86,21,3,2
38,86,58,53,63,1
39,74,46,30,51,3
