ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,95,92,46,1,1,0,0,0,0,1
1,65,60,40,1,1,1,1,1,1,2
2,103,62,59,1,1,1,1,1,1,2
3,71,65,52,1,1,1,1,1,1,1
4,119,87,28,1,1,0,0,0,0,1
5,109,92,78,1,1,1,1,1,1,1
6,58,54,35,1,1,1,1,1,1,2
7,98,73,64,1,1,1,1,1,1,2
8,44,44,40,1,1,1,1,1,1,1
9,70,69,35,1,1,0,0,1,1,3
10,119,61,58,1,1,0,0,1,1,1
11,89,55,45,1,1,1,1,1,1,2
12,75,68,58,1,1,1,1,1,1,1
13,43,37,30,1,1,1,1,1,1,1
14,95,77,41,1,1,0,0,1,1,1
15,65,63,63,1,1,1,1,1,1,2
16,107,70,62,1,1,1,1,1,1,1
17,109,69,21,1,1,0,0,0,0,1
18,54,34,21,1,1,0,0,1,1,1
19,118,45,32,1,1,0,0,1,1,1
20,75,50,32,1,1,0,0,1,1,1
21,58,46,27,1,1,0,0,1,1,2
22,90,55,37,1,1,0,0,1,1,1
23,80,78,62,1,1,1,1,1,1,1
24,88,43,42,1,1,0,0,1,1,1
25,78,67,48,1,1,1,1,1,1,2
26,89,81,48,1,1,1,1,1,1,1
27,79,69,51,1,1,1,1,1,1,2
28,79,75,50,1,1,1,1,1,1,1
29,109,86,55,1,1,1,1,1,1,2
30,72,44,42,1,1,1,1,1,1,1
31,81,55,53,1,1,1,1,1,1,1
32,76,54,29,1,1,0,0,1,1,1
33,85,44,24,1,1,0,0,1,1,2
34,62,47,29,1,1,0,0,1,1,1
35,99,77,56,1,1,1,1,1,1,1
36,95,73,49,1,1,1,1,1,1,1
37,94,83,65,1,1,1,1,1,1,1
38,81,62,30,1,1,0,0,0,0,1
39,85,58,48,1,1,1,1,1,1,1
40,43,37,31,1,1,1,1,1,1,1
41,55,54,43,1,1,1,1,1,1,1
42,62,53,43,1,1,1,1,1,1,1
43,78,78,64,1,1,1,1,1,1,1
44,82,82,20,1,1,0,0,0,0,1
45,106,78,73,1,1,1,1,1,1,1
46,57,31,27,1,1,0,0,1,1,2
47,85,35,32,1,1,0,0,1,1,2
48,84,73,57,1,1,1,1,1,1,2
49,100,73,34,1,1,0,0,0,0,3
50,68,57,52,1,1,1,1,1,1,1
51,82,80,30,1,1,0,0,0,0,1
52,37,37,34,1,1,1,1,1,1,1
53,56,46,31,1,1,1,1,1,1,1
54,38,37,27,1,1,1,1,1,1,2
55,96,70,41,1,1,0,0,1,1,1
56,72,64,59,1,1,1,1,1,1,2
57,91,69,55,1,1,1,1,1,1,1
58,120,63,51,1,1,0,0,1,1,1
59,74,57,36,1,1,0,0,1,1,1
60,70,68,64,1,1,1,1,1,1,1
61,73,51,27,1,1,0,0,1,1,1
62,105,90,46,1,1,0,0,1,1,1
63,91,41,24,1,1,0,0,1,1,1
64,94,69,67,1,1,1,1,1,1,1
65,97,50,41,1,1,0,0,1,1,1
66,85,43,42,1,1,0,0,1,1,2
67,109,80,46,1,1,0,0,1,1,2
68,78,63,38,1,1,0,0,1,1,1
69,89,71,36,1,1,0,0,1,1,1
70,64,62,62,1,1,1,1,1,1,1
71,93,44,28,1,1,0,0,1,1,1
72,100,70,52,1,1,1,1,1,1,1
73,61,55,41,1,1,1,1,1,1,1
74,66,39,32,1,1,0,0,1,1,1
75,120,72,66,1,1,1,1,1,1,1
76,91,65,62,1,1,1,1,1,1,1
77,93,79,30,1,1,0,0,0,0,1
78,71,59,53,1,1,1,1,1,1,2
79,93,66,51,1,1,1,1,1,1,1
80,67,60,58,1,1,1,1,1,1,2
81,120,60,45,1,1,0,0,1,1,1
82,79,46,31,1,1,0,0,1,1,2
83,91,68,45,1,1,0,0,1,1,1
84,110,32,30,1,1,0,0,1,1,2
85,111,28,28,1,1,0,0,1,1,1
86,81,65,40,1,1,0,0,1,1,1
87,89,44,39,1,1,0,0,1,1,2
88,71,68,21,1,1,0,0,0,0,1
89,84,59,49,1,1,1,1,1,1,1
90,74,62,29,1,1,0,0,0,0,3
91,118,74,34,1,1,0,0,0,0,1
92,118,62,43,1,1,0,0,1,1,1
93,80,51,26,1,1,0,0,1,1,1
94,95,70,41,1,1,0,0,1,1,1
95,71,28,24,1,1,0,0,1,1,2
96,86,55,23,1,1,0,0,0,0,1
97,65,62,32,1,1,0,0,1,1,1
98,95,58,57,1,1,1,1,1,1,1
99,80,78,74,1,1,1,1,1,1,1
