ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,90,41,34,1,1,0,0,1,1,1
1,64,32,28,1,1,0,0,1,1,1
2,42,31,31,1,1,1,1,1,1,1
3,94,90,44,1,1,0,0,0,0,1
4,68,63,53,1,1,1,1,1,1,2
5,55,30,21,1,1,0,0,1,1,1
6,72,64,31,1,1,0,0,0,0,1
7,75,56,34,1,1,0,0,1,1,1
8,62,34,31,1,1,0,0,1,1,1
9,79,55,32,1,1,0,0,1,1,1
10,99,74,27,1,1,0,0,0,0,2
11,89,54,48,1,1,1,1,1,1,1
12,93,78,32,1,1,0,0,0,0,3
13,119,80,59,1,1,0,0,1,1,2
14,80,72,42,1,1,1,1,1,1,1
15,111,47,27,1,1,0,0,1,1,1
16,73,72,49,1,1,1,1,1,1,1
17,115,87,32,1,1,0,0,0,0,1
18,100,66,61,1,1,1,1,1,1,1
19,80,61,23,1,1,0,0,0,0,1
20,111,57,52,1,1,0,0,1,1,1
21,94,47,33,1,1,0,0,1,1,1
22,91,69,55,1,1,1,1,1,1,1
23,107,95,80,1,1,1,1,1,1,1
24,54,50,29,1,1,1,1,1,1,3
25,82,76,33,1,1,0,0,0,0,1
26,76,67,62,1,1,1,1,1,1,2
27,100,92,20,1,1,0,0,0,0,1
28,104,99,58,1,1,1,1,1,1,3
29,111,67,29,1,1,0,0,0,0,1
30,35,32,23,1,1,1,1,1,1,1
31,100,60,27,1,1,0,0,0,0,2
32,99,82,73,1,1,1,1,1,1,1
33,87,67,63,1,1,1,1,1,1,3
34,35,29,28,1,1,1,1,1,1,1
35,81,80,72,1,1,1,1,1,1,2
36,45,42,33,1,1,1,1,1,1,1
37,70,55,26,1,1,0,0,0,0,1
38,109,31,27,1,1,0,0,1,1,1
39,89,75,65,1,1,1,1,1,1,1
40,58,31,24,1,1,0,0,1,1,2
41,94,40,25,1,1,0,0,1,1,2
42,80,63,30,1,1,0,0,0,0,1
43,119,51,26,1,1,0,0,1,1,1
44,90,56,26,1,1,0,0,0,0,1
45,112,77,63,1,1,1,1,1,1,2
46,95,74,56,1,1,1,1,1,1,2
47,92,68,23,1,1,0,0,0,0,1
48,100,64,39,1,1,0,0,1,1,1
49,88,43,25,1,1,0,0,1,1,1
50,73,63,51,1,1,1,1,1,1,1
51,107,59,32,1,1,0,0,1,1,1
52,88,59,55,1,1,1,1,1,1,2
53,62,53,43,1,1,1,1,1,1,1
54,114,84,67,1,1,1,1,1,1,1
55,79,40,35,1,1,0,0,1,1,1
56,96,38,35,1,1,0,0,1,1,1
57,37,30,23,1,1,1,1,1,1,1
58,81,26,23,1,1,0,0,1,1,1
59,87,67,43,1,1,0,0,1,1,2
60,90,55,50,1,1,1,1,1,1,2
61,63,56,52,1,1,1,1,1,1,1
62,87,59,59,1,1,1,1,1,1,1
63,68,67,45,1,1,1,1,1,1,1
64,107,55,51,1,1,0,0,1,1,1
65,74,63,58,1,1,1,1,1,1,1
66,103,63,33,1,1,0,0,1,1,1
67,70,48,36,1,1,1,1,1,1,1
68,102,67,55,1,1,1,1,1,1,1
69,75,71,38,1,1,1,1,1,1,2
70,72,64,27,1,1,0,0,0,0,1
71,81,80,74,1,1,1,1,1,1,1
72,70,69,38,1,1,1,1,1,1,2
73,65,38,29,1,1,0,0,1,1,1
74,82,57,36,1,1,0,0,1,1,1
75,80,46,38,1,1,0,0,1,1,1
76,72,64,62,1,1,1,1,1,1,2
77,112,28,21,1,1,0,0,1,1,1
78,70,54,51,1,1,1,1,1,1,1
79,103,80,68,1,1,1,1,1,1,1
80,65,64,63,1,1,1,1,1,1,1
81,102,100,30,1,1,0,0,0,0,1
82,116,90,70,1,1,1,1,1,1,1
83,61,58,51,1,1,1,1,1,1,1
84,109,80,50,1,1,0,0,1,1,3
85,58,50,46,1,1,1,1,1,1,1
86,110,72,32,1,1,0,0,0,0,1
87,98,81,76,1,1,1,1,1,1,1
88,53,47,42,1,1,1,1,1,1,1
89,107,50,42,1,1,0,0,1,1,2
