ID,X,Y,Z,ROTATIONS,COPIES
0,91,54,45,51,2
1,105,77,72,63,2
2,79,78,48,63,1
3,109,76,59,63,1
4,48,37,30,63,1
5,44,37,27,63,1
6,79,76,54,63,1
7,116,78,20,3,1
8,101,71,49,51,1
9,102,100,49,3,2
10,105,43,22,51,1
11,107,84,61,63,2
12,110,71,23,3,1
13,75,39,34,51,1
14,73,47,32,51,3
15,60,60,25,3,2
16,43,33,31,63,1
17,100,74,57,63,1
18,93,47,41,51,4
19,45,33,28,63,2
20,66,65,55,63,1
21,46,40,33,63,2
22,97,87,51,63,1
23,94,59,34,51,2
24,56,45,42,63,1
25,62,55,27,3,1
26,97,67,61,63,1
27,63,53,46,63,1
28,85,33,30,51,1
29,105,80,66,63,1
30,115,67,20,3,1
31,115,90,78,63,1
32,111,89,66,63,1
33,93,86,75,63,1
34,107,66,65,63,1
35,94,77,41,51,1
36,109,95,52,51,1
37,94,54,51,63,1
38,55,41,35,63,2
39,80,48,41,63,1
40,71,41,25,51,2
41,99,61,35,51,1
42,78,47,43,63,1
43,45,39,37,63,1
44,120,67,36,51,1
45,100,57,37,51,1
46,102,98,23,3,1
47,89,75,33,3,1
48,78,57,21,3,1
49,99,77,32,3,1
50,110,88,42,3,1
51,82,48,42,63,1
52,40,38,28,63,2
53,114,75,55,51,1
54,66,43,21,3,2
55,100,64,44,51,1
56,107,58,42,51,2
57,86,73,73,63,1
58,67,51,40,63,1
59,65,36,30,51,1
60,77,65,33,51,1
61,120,45,29,51,1
62,93,63,26,3,1
63,110,46,34,51,1
64,107,62,44,51,1
65,117,57,43,51,1
66,77,66,51,63,1
67,85,34,20,51,1
68,70,58,24,3,2
69,114,99,49,3,1
70,66,52,44,63,1
71,114,58,51,51,2
72,57,37,35,63,1
73,98,96,37,3,2
74,58,49,43,63,2
75,79,66,56,63,1
76,71,61,42,63,1
77,83,42,39,51,2
78,87,65,31,3,1
79,55,54,41,63,1
80,116,94,42,3,1
81,89,67,66,63,1
82,60,48,28,51,2
83,97,56,39,51,1
84,92,33,31,51,1
85,85,78,73,63,2
86,62,59,42,63,2
87,89,72,48,63,1
88,97,60,54,63,1
89,72,71,42,63,2
90,85,72,42,51,1
91,57,40,32,63,1
92,75,59,43,63,1
93,95,32,30,51,1
94,64,45,44,63,1
95,112,56,32,51,1
96,84,49,25,51,1
97,79,59,53,63,1
98,116,67,56,51,2
99,63,54,33,63,1
