ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,95,92,46,1,1,0,0,0,0,4
1,65,60,40,1,1,1,1,1,1,3
2,103,62,59,1,1,1,1,1,1,5
3,71,65,52,1,1,1,1,1,1,2
4,119,87,28,1,1,0,0,0,0,6
5,109,92,78,1,1,1,1,1,1,7
6,58,54,35,1,1,1,1,1,1,4
7,98,73,64,1,1,1,1,1,1,6
8,44,44,40,1,1,1,1,1,1,4
9,70,69,35,1,1,0,0,1,1,3
10,119,61,58,1,1,0,0,1,1,1
11,89,55,45,1,1,1,1,1,1,4
12,75,68,58,1,1,1,1,1,1,2
13,43,37,30,1,1,1,1,1,1,1
14,95,77,41,1,1,0,0,1,1,4
15,65,63,63,1,1,1,1,1,1,2
16,107,70,62,1,1,1,1,1,1,3
17,109,69,21,1,1,0,0,0,0,7
18,54,34,21,1,1,0,0,1,1,4
19,118,45,32,1,1,0,0,1,1,3
20,75,50,32,1,1,0,0,1,1,1
21,58,46,27,1,1,0,0,1,1,6
22,90,55,37,1,1,0,0,1,1,5
23,80,78,62,1,1,1,1,1,1,4
24,88,43,42,1,1,0,0,1,1,2
25,78,67,48,1,1,1,1,1,1,3
26,89,81,48,1,1,1,1,1,1,3
27,79,69,51,1,1,1,1,1,1,2
28,79,75,50,1,1,1,1,1,1,3
29,109,86,55,1,1,1,1,1,1,2
