ID,X,Y,Z,ROTATIONS,COPIES
0,55,50,26,51,2
1,48,42,37,63,4
2,47,34,26,63,2
3,104,74,50,51,1
4,83,70,40,51,3
5,53,52,38,63,3
6,108,69,49,51,5
7,78,73,72,63,3
8,77,62,24,3,1
9,74,34,21,51,2
10,49,38,37,63,1
11,79,50,40,63,4
12,75,44,35,51,1
13,98,69,57,63,5
14,72,62,36,51,3
15,98,93,41,3,2
16,98,60,35,51,3
17,62,40,31,51,4
18,68,59,37,63,2
19,60,49,45,63,3
20,78,75,36,3,3
21,92,47,43,51,3
22,97,77,58,63,2
23,98,69,33,3,1
24,97,80,54,63,2
25,87,68,52,63,1
26,109,68,45,51,3
27,94,78,64,63,3
28,104,52,50,51,4
29,59,58,52,63,1
30,87,53,42,51,3
31,87,57,54,63,6
32,97,80,73,63,2
33,54,53,30,63,3
34,79,51,47,63,3
35,65,65,40,63,2
36,71,67,26,3,7
37,82,79,46,63,3
38,95,35,33,51,2
39,74,68,52,63,2
40,57,47,43,63,1
41,113,58,22,3,3
42,100,47,47,51,2
43,120,79,58,51,3
44,105,39,24,51,4
45,102,50,27,51,5
46,70,51,48,63,3
47,71,66,49,63,1
48,66,65,39,63,1
49,99,79,72,63,1
