ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,86,71,41,1,1,0,0,1,1,5
1,75,58,58,1,1,1,1,1,1,7
2,100,81,27,1,1,0,0,0,0,3
3,59,42,24,1,1,0,0,1,1,5
4,69,37,30,1,1,0,0,1,1,4
5,63,50,36,1,1,1,1,1,1,2
6,96,72,34,1,1,0,0,0,0,5
7,111,71,29,1,1,0,0,0,0,5
8,102,67,53,1,1,1,1,1,1,3
9,71,34,32,1,1,0,0,1,1,5
10,88,75,53,1,1,1,1,1,1,3
11,50,46,42,1,1,1,1,1,1,3
12,84,70,41,1,1,0,0,1,1,2
13,98,48,44,1,1,0,0,1,1,2
14,54,43,25,1,1,0,0,1,1,1
15,63,61,49,1,1,1,1,1,1,6
16,106,96,51,1,1,0,0,1,1,8
17,97,64,26,1,1,0,0,0,0,2
18,68,39,29,1,1,0,0,1,1,2
19,68,62,39,1,1,1,1,1,1,4
20,100,38,25,1,1,0,0,1,1,3
21,91,53,26,1,1,0,0,0,0,2
22,74,72,22,1,1,0,0,0,0,2
23,74,61,51,1,1,1,1,1,1,6
24,98,91,44,1,1,0,0,0,0,6
25,67,61,31,1,1,0,0,1,1,7
26,119,88,40,1,1,0,0,0,0,2
27,97,95,31,1,1,0,0,0,0,1
28,73,43,27,1,1,0,0,1,1,1
29,62,55,33,1,1,1,1,1,1,2
30,51,46,43,1,1,1,1,1,1,3
31,101,48,29,1,1,0,0,1,1,6
32,87,62,51,1,1,1,1,1,1,1
33,70,61,47,1,1,1,1,1,1,3
34,89,58,56,1,1,1,1,1,1,5
35,69,58,57,1,1,1,1,1,1,4
36,96,35,33,1,1,0,0,1,1,4
37,92,62,26,1,1,0,0,0,0,3
38,72,52,45,1,1,1,1,1,1,3
39,99,36,27,1,1,0,0,1,1,4
