ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,98,73,44,1,1,0,0,1,1,2
1,60,60,38,1,1,1,1,1,1,1
2,105,73,60,1,1,1,1,1,1,4
3,90,77,52,1,1,1,1,1,1,2
4,66,58,24,1,1,0,0,0,0,2
5,106,76,55,1,1,1,1,1,1,4
6,55,44,36,1,1,1,1,1,1,4
7,82,58,23,1,1,0,0,0,0,4
8,74,61,58,1,1,1,1,1,1,3
9,81,39,24,1,1,0,0,1,1,6
10,71,65,39,1,1,1,1,1,1,7
11,105,97,47,1,1,0,0,0,0,4
12,114,97,69,1,1,1,1,1,1,2
13,103,78,55,1,1,1,1,1,1,4
14,93,66,55,1,1,1,1,1,1,3
15,78,75,74,1,1,1,1,1,1,2
16,118,67,58,1,1,0,0,1,1,3
17,91,61,22,1,1,0,0,0,0,4
18,96,58,24,1,1,0,0,0,0,5
19,80,76,44,1,1,1,1,1,1,1
20,80,67,25,1,1,0,0,0,0,4
21,71,69,20,1,1,0,0,0,0,4
22,81,79,62,1,1,1,1,1,1,1
23,72,68,30,1,1,0,0,0,0,3
24,49,45,41,1,1,1,1,1,1,5
25,112,96,58,1,1,1,1,1,1,1
26,71,65,45,1,1,1,1,1,1,1
27,91,68,30,1,1,0,0,0,0,3
28,94,71,61,1,1,1,1,1,1,3
29,52,51,31,1,1,1,1,1,1,4
30,46,41,29,1,1,1,1,1,1,3
31,116,79,55,1,1,0,0,1,1,3
32,45,38,30,1,1,1,1,1,1,3
33,78,77,53,1,1,1,1,1,1,3
34,76,74,62,1,1,1,1,1,1,4
35,92,58,39,1,1,0,0,1,1,2
36,56,50,40,1,1,1,1,1,1,3
37,96,48,45,1,1,0,0,1,1,1
38,103,57,26,1,1,0,0,0,0,4
39,90,45,35,1,1,0,0,1,1,1
