ID,X,Y,Z,ROTATION_XYZ,ROTATION_YXZ,ROTATION_ZYX,ROTATION_YZX,ROTATION_XZY,ROTATION_ZXY,COPIES
0,64,48,46,1,1,1,1,1,1,7
1,79,25,22,1,1,0,0,1,1,2
2,89,85,33,1,1,0,0,0,0,6
3,79,66,34,1,1,0,0,1,1,9
4,79,54,31,1,1,0,0,1,1,10
5,115,95,22,1,1,0,0,0,0,6
6,76,54,44,1,1,1,1,1,1,8
7,80,44,29,1,1,0,0,1,1,5
8,66,33,26,1,1,0,0,1,1,6
9,50,32,32,1,1,1,1,1,1,8
10,116,93,21,1,1,0,0,0,0,5
11,113,64,50,1,1,0,0,1,1,5
12,101,80,31,1,1,0,0,0,0,6
13,96,76,46,1,1,0,0,1,1,3
14,61,61,26,1,1,0,0,0,0,5
15,108,26,23,1,1,0,0,1,1,12
16,96,88,31,1,1,0,0,0,0,5
17,80,61,47,1,1,1,1,1,1,5
18,87,74,35,1,1,0,0,0,0,5
19,61,51,50,1,1,1,1,1,1,6
20,97,77,70,1,1,1,1,1,1,4
21,74,65,61,1,1,1,1,1,1,4
22,92,30,23,1,1,0,0,1,1,5
23,94,59,40,1,1,0,0,1,1,4
24,100,84,27,1,1,0,0,0,0,4
25,120,42,31,1,1,0,0,1,1,9
26,45,40,36,1,1,1,1,1,1,4
27,53,50,50,1,1,1,1,1,1,10
28,81,64,45,1,1,1,1,1,1,2
29,63,62,31,1,1,0,0,0,0,3
